huc8,name,areaacres,states,region,et_ssebop,et_fano,etr,precip,rf,et_wb,et_ssebop_filter,et_fano_filter,et_wb_filter
17010210,Stillwater,498751.75,MT,Pacific Northwest,633.0762611,691.7612056,1014.702435,807.6048911,713.1,nan,633.0762611,691.7612056,nan
17010207,Middle Fork Flathead,726348.68,MT,Pacific Northwest,539.9456141,633.8093174,992.054986,1423.237265,956.8,nan,539.9456141,633.8093174,nan
17010208,Flathead Lake,762186.44,MT,Pacific Northwest,692.4454122,681.8806424,1019.83624,636.527531,675.3,nan,nan,nan,nan
17090012,Lower Willamette,260249.92,OR,Pacific Northwest,612.4477832,599.4400482,1021.173577,1327.925794,621.2,nan,612.4477832,599.4400482,nan
17090010,Tualatin,453672.9,OR,Pacific Northwest,601.1742056,622.3424505,905.5494406,1393.724999,658.6,nan,601.1742056,622.3424505,nan
17090008,Yamhill,493871.54,OR,Pacific Northwest,663.5835269,731.4320016,1030.77986,1671.373554,989.5,nan,663.5835269,731.4320016,nan
17090009,Molalla-Pudding,560310.72,OR,Pacific Northwest,620.1971855,631.9000331,911.5580185,1672.041374,893.2,nan,620.1971855,631.9000331,nan
17090011,Clackamas,603343.35,OR,Pacific Northwest,751.649129,772.2551847,929.6347987,2018.092331,1211.5,nan,751.649129,772.2551847,nan
17070204,Lower John Day,2015256.58,OR,Pacific Northwest,319.1970283,334.593783,1271.570985,362.4073967,66.9,295.5073967,319.1970283,334.593783,295.5073967
17020003,Colville,651192.04,WA,Pacific Northwest,753.751685,753.468642,1062.552705,707.222783,137.8,569.422783,nan,nan,569.422783
17020008,Methow,1164079.17,WA,Pacific Northwest,496.5520228,532.7066405,956.9035649,942.1231008,324.4,617.7231008,496.5520228,532.7066405,617.7231008
17020009,Lake Chelan,596793.9,WA,Pacific Northwest,551.7735997,545.3885333,942.4874727,1337.004558,792,nan,551.7735997,545.3885333,nan
17030001,Upper Yakima,1368922.12,WA,Pacific Northwest,479.5909101,525.5974711,1068.668495,932.8432205,462.4,nan,479.5909101,525.5974711,nan
17030002,Naches,706955.76,WA,Pacific Northwest,606.8702542,645.2117918,973.4446218,1144.054667,446.7,697.3546669,606.8702542,645.2117918,697.3546669
17080004,Upper Cowlitz,656139.8,WA,Pacific Northwest,745.2917668,767.6434524,901.9019254,2124.211985,1576.2,nan,745.2917668,767.6434524,nan
17080005,Lower Cowlitz,928816.04,WA,Pacific Northwest,714.7058961,746.0003637,952.5363495,2078.115001,1659.5,nan,714.7058961,746.0003637,nan
17080002,Lewis,672356.02,WA,Pacific Northwest,762.1065821,784.7113983,937.7751523,2706.338863,2213.5,nan,762.1065821,784.7113983,nan
17070106,Klickitat,865252.56,WA,Pacific Northwest,611.5451747,698.065321,1137.728449,881.1425525,389.4,nan,611.5451747,698.065321,nan
17030003,Lower Yakima,1859701.51,WA,Pacific Northwest,365.1293143,461.6084498,1306.130205,386.6733288,206.1,nan,365.1293143,nan,nan
17020016,Upper Columbia-Priest Rapids,1338248.28,WA,Pacific Northwest,400.9637535,412.8349915,1290.833215,241.9804628,32.3,209.6804628,nan,nan,209.6804628
17060110,Lower Snake,463800.87,WA,Pacific Northwest,376.6986768,392.1428843,1309.139337,287.873596,270.7,nan,nan,nan,nan
17020015,Lower Crab,1587711.24,WA,Pacific Northwest,423.7627569,435.2353974,1272.908298,272.2541253,16.1,256.1541253,nan,nan,256.1541253
17020010,Upper Columbia-Entiat,958508.92,WA,Pacific Northwest,461.218669,465.1609952,1170.351361,579.6384198,451.5,nan,461.218669,465.1609952,nan
17020013,Upper Crab,1188684.61,WA,Pacific Northwest,313.3411664,299.9433905,1156.508108,381.8880672,5.5,376.3880672,313.3411664,299.9433905,376.3880672
17020014,Banks Lake,394273.61,WA,Pacific Northwest,348.6662082,375.4745169,1270.821504,301.5975454,508.4,nan,nan,nan,nan
17020012,Moses Coulee,595536.86,WA,Pacific Northwest,220.1610766,241.2789049,1202.596999,324.3271612,528.6,nan,220.1610766,241.2789049,nan
17020011,Wenatchee,850266.61,WA,Pacific Northwest,659.8955982,681.6123545,1003.712896,1406.47233,828.2,nan,659.8955982,681.6123545,nan
17020005,Chief Joseph,856727.59,WA,Pacific Northwest,366.2730437,424.3580891,1209.994874,395.3707858,591.7,nan,366.2730437,nan,nan
17020004,Sanpoil,627973.05,WA,Pacific Northwest,620.2121087,687.124194,1076.097874,585.3781306,641,nan,nan,nan,nan
17010307,Lower Spokane,571599.13,WA,Pacific Northwest,642.4030362,592.2055339,1144.966136,521.6304904,167.5,354.1304904,nan,nan,354.1304904
17040102,Gros Ventre,399656.62,WY,Pacific Northwest,330.6782617,439.0441848,1046.634746,632.6951861,137.4,495.2951861,330.6782617,439.0441848,495.2951861
17010206,North Fork Flathead,1002765.86,"CN,MT",Midwest,523.4330545,620.5770645,945.4038765,nan,750.9,nan,523.4330545,620.5770645,nan
17020001,Franklin D. Roosevelt Lake,2599221.44,"CN,WA",Pacific Northwest,704.1362222,702.9543979,1123.466635,nan,546.9952255,nan,704.1362222,702.9543979,nan
17020002,Kettle,2677881.47,"CN,WA",Pacific Northwest,612.770698,641.9566021,993.7939863,nan,525.6813158,nan,612.770698,641.9566021,nan
17020006,Okanogan,2995141.3,"CN,WA",Pacific Northwest,461.9836698,504.5577374,1093.898922,nan,169.4095622,nan,461.9836698,504.5577374,nan
17020007,Similkameen,2290720.87,"CN,WA",Pacific Northwest,494.8959483,522.4736656,905.7220511,nan,285.0706767,nan,494.8959483,522.4736656,nan
17040214,Beaver-Camas,812717.56,"ID,MT",Pacific Northwest,291.0725598,351.6487598,1171.606486,306.5343125,8.7,297.8343125,291.0725598,nan,297.8343125
17040215,Medicine Lodge,742870.54,"ID,MT",Pacific Northwest,233.1414415,236.1429862,1160.051254,251.7971141,50.02628866,201.7708254,233.1414415,236.1429862,201.7708254
17040216,Birch,388836.28,"ID,MT",Pacific Northwest,206.8260975,209.3017302,1080.840502,342.7212875,113,229.7212875,206.8260975,209.3017302,229.7212875
17060204,Lemhi,807321.82,"ID,MT",Pacific Northwest,329.5093668,329.1083665,1063.118178,421.6673346,79.4,342.2673346,329.5093668,329.1083665,342.2673346
17060203,Middle Salmon-Panther,1165976.55,"ID,MT",Pacific Northwest,380.3085899,448.766834,1052.324711,512.19562,113.6,398.59562,380.3085899,448.766834,398.59562
17060207,Middle Salmon-Chamberlain,1096076.45,"ID,MT",Pacific Northwest,393.1656466,537.7086151,1034.708035,862.2333842,238.5,623.7333842,393.1656466,537.7086151,623.7333842
17060301,Upper Selway,629860.46,"ID,MT",Pacific Northwest,462.3288733,574.0475576,1035.941304,1021.118918,535.3,nan,462.3288733,574.0475576,nan
17060302,Lower Selway,657086.18,"ID,MT",Pacific Northwest,693.99788,745.1103407,1048.209447,1128.601515,505.5,nan,693.99788,745.1103407,nan
17010205,Bitterroot,1828999.92,"ID,MT",Pacific Northwest,466.2190964,536.9004523,1046.230813,745.2753751,208.5,536.7753751,466.2190964,536.9004523,536.7753751
17010204,Middle Clark Fork,1270134.94,"ID,MT",Pacific Northwest,644.1201144,688.4581037,1041.177938,906.284931,333.9,572.384931,644.1201144,688.4581037,572.384931
17010304,St. Joe,1181341.16,"ID,MT",Pacific Northwest,787.8698345,791.0713148,1063.013397,1149.099336,545.8,nan,787.8698345,791.0713148,nan
17060307,Upper North Fork Clearwater,829808.38,"ID,MT",Pacific Northwest,713.5347252,761.9747834,1002.276598,1422.872842,831.6,nan,713.5347252,761.9747834,nan
17060303,Lochsa,756193.23,"ID,MT",Pacific Northwest,643.7703458,702.437017,1003.454931,1296.742723,709.9,nan,643.7703458,702.437017,nan
17010213,Lower Clark Fork,1495424.13,"ID,MT",Pacific Northwest,666.3686358,712.5233304,1017.472557,1051.089547,366.5,684.5895472,666.3686358,712.5233304,684.5895472
17060306,Clearwater,1507839.43,"ID,WA",Pacific Northwest,627.1421101,587.0472745,1080.753977,750.8013623,360.5,nan,627.1421101,587.0472745,nan
17060108,Palouse,1487157.61,"ID,WA",Pacific Northwest,457.4671794,430.9060499,1146.804224,527.2618566,105.8799511,421.3819055,457.4671794,430.9060499,421.3819055
17010306,Hangman,443188.09,"ID,WA",Pacific Northwest,596.6857039,519.8466071,1081.718977,638.8690123,87,551.8690123,596.6857039,519.8466071,551.8690123
17010214,Pend Oreille Lake,776185.24,"ID,WA",Pacific Northwest,785.9947255,813.8651986,1052.236204,1048.32527,388.5,659.8252699,785.9947255,813.8651986,659.8252699
17010308,Little Spokane,453914.08,"ID,WA",Pacific Northwest,731.8940986,686.6009812,1084.538744,729.1676161,202.1,527.0676161,nan,686.6009812,527.0676161
17010305,Upper Spokane,376400.94,"ID,WA",Pacific Northwest,706.7018764,674.5467859,1067.396617,840.690272,460.8,nan,706.7018764,674.5467859,nan
17060107,Lower Snake-Tucannon,933737,"ID,WA",Pacific Northwest,441.993898,396.0062602,1241.327714,501.8325802,131.2,370.6325802,441.993898,396.0062602,370.6325802
17060109,Rock,611290.46,"ID,WA",Pacific Northwest,451.739783,397.5913611,1127.0727,528.9669612,66.6,462.3669612,451.739783,397.5913611,462.3669612
17040203,Lower Henrys,720407.17,"ID,WY",Pacific Northwest,406.2760595,454.3855727,1123.980283,589.9241031,337.5,nan,406.2760595,454.3855727,nan
17040204,Teton,713125.07,"ID,WY",Pacific Northwest,561.2915588,554.9082394,1191.825573,677.0339469,260.8,416.2339469,561.2915588,554.9082394,416.2339469
17040103,Greys-Hobock,1012366.97,"ID,WY",Pacific Northwest,556.5387393,540.4506061,1150.65067,679.447416,386,nan,556.5387393,540.4506061,nan
17040104,Palisades,582686.26,"ID,WY",Pacific Northwest,648.9900631,648.6109214,1223.246355,668.7039382,351.3,nan,648.9900631,648.6109214,nan
17040105,Salt,570523.4,"ID,WY",Pacific Northwest,607.6887726,610.3381794,1225.476255,686.8154799,206.8,480.0154799,607.6887726,610.3381794,480.0154799
17080006,Lower Columbia,433437.85,"OR,WA",Pacific Northwest,603.8642022,651.7365546,844.5494155,2844.955979,2073,nan,603.8642022,651.7365546,nan
17080003,Lower Columbia-Clatskanie,732483.27,"OR,WA",Pacific Northwest,701.5515137,714.8825268,956.2765732,1990.021525,742.1,1247.921525,701.5515137,714.8825268,nan
17080001,Lower Columbia-Sandy,559596.03,"OR,WA",Pacific Northwest,764.0778677,779.9794132,933.5998664,2555.485418,2014.6,nan,764.0778677,779.9794132,nan
17070105,Middle Columbia-Hood,1381138.01,"OR,WA",Pacific Northwest,699.0125305,740.1121515,1119.898362,1373.27506,957.7,nan,699.0125305,740.1121515,nan
17070101,Middle Columbia-Lake Wallula,1641890.23,"OR,WA",Pacific Northwest,389.8434427,421.4047182,1341.821723,297.7304043,280.3,nan,nan,nan,nan
17070102,Walla Walla,1136922.38,"OR,WA",Pacific Northwest,532.3027971,506.0518755,1243.427568,670.3427759,125.1,545.2427759,532.3027971,506.0518755,545.2427759
17010101,Middle Kootenai,2356690.81,"CN,ID,MT",Pacific Northwest,679.0032108,753.5979841,1039.205061,nan,313.5486726,nan,679.0032108,753.5979841,nan
17010104,Lower Kootenai,2396944.46,"CN,ID,MT",Pacific Northwest,716.0160408,708.7234434,971.8748667,nan,656.0764535,nan,716.0160408,708.7234434,nan
17010105,Moyie,502037.65,"CN,ID,MT",Pacific Northwest,713.654396,718.6961322,934.8038488,nan,599.2,nan,713.654396,718.6961322,nan
17010103,Yaak,506712.81,"CN,ID,MT",Pacific Northwest,674.4593224,762.0444763,967.0984803,nan,390.5,nan,674.4593224,762.0444763,nan
17010216,Pend Oreille,1045801.89,"CN,ID,WA",Pacific Northwest,747.6836416,759.5272368,955.3546091,nan,446.8,nan,747.6836416,759.5272368,nan
17010215,Priest,627944.33,"CN,ID,WA",Pacific Northwest,754.8516256,747.7879367,921.4393861,1201.47943,702.3,nan,754.8516256,747.7879367,nan
17040202,Upper Henrys,701361.95,"ID,MT,WY",Pacific Northwest,522.6008899,585.3419686,1093.326756,728.1797932,428.5239583,nan,522.6008899,585.3419686,nan
9030010,Big Turtle River-Rainy Lake,1592904.11,CN,Midwest,,,,nan,0,nan,0,0,nan
9030011,Shoal Lake,253991.77,CN,Midwest,,,,nan,0,nan,0,0,nan
7010101,Mississippi Headwaters,1229438.69,MN,Midwest,594.0109888,652.0510518,1006.907893,613.6178282,135.2,478.4178282,594.0109888,nan,478.4178282
9020302,Red Lakes,1242145.92,MN,Midwest,592.6908474,654.4951889,967.1892984,579.4599708,15.3,564.1599708,nan,nan,564.1599708
9020304,Thief,670886.11,MN,Midwest,558.5314245,500.3383266,999.6287444,665.15802,52.8,612.35802,558.5314245,500.3383266,612.35802
9030007,Rapid,604085.32,MN,Midwest,559.875441,584.7474363,958.076489,723.1603517,33.6,689.5603517,559.875441,584.7474363,689.5603517
9030003,Rainy Lake,3146193.81,"CN,MN",Midwest,517.4513008,635.2950452,917.0374073,nan,203.0748616,nan,517.4513008,635.2950452,nan
9030008,Lower Rainy,982352.51,"CN,MN",Midwest,577.0427017,616.3422195,948.9467051,nan,180.8,nan,577.0427017,616.3422195,nan
9030006,Big Fork,1316052.9,"CN,MN",Midwest,557.921409,641.8005501,956.8655837,654.5941609,148.5872973,506.0068636,557.921409,641.8005501,506.0068636
18040009,Upper Tuolumne,1198607.41,CA,West,715.9695819,734.2825391,1514.951475,693.83474,41.6,652.23474,nan,nan,652.23474
18020123,Middle Fork Feather,873437.98,CA,West,946.81348,942.8407216,1526.849223,975.6799079,165.925,809.7549079,946.81348,942.8407216,809.7549079
18090208,Mojave,2955739.5,CA,West,257.6944356,143.3293122,2300.065091,89.12508872,28.11681416,61.00827456,nan,nan,61.00827456
11020003,Fountain,594176.2,CO,Great Plains,432.2855189,377.9872502,1416.887803,458.3087659,54.75753425,403.5512316,432.2855189,377.9872502,403.5512316
10190002,Upper South Platte,1183831.16,CO,Great Plains,460.8026057,566.9860986,1365.972234,559.1647227,20.8,538.3647227,460.8026057,nan,538.3647227
11020002,Upper Arkansas,1475282.44,CO,Great Plains,423.6157919,415.643831,1551.196725,410.7265458,21.8,388.9265458,nan,nan,388.9265458
10190001,South Platte Headwaters,1026695.78,CO,Great Plains,200.263475,362.129832,1250.131434,475.1119352,28.1,447.0119352,200.263475,362.129832,447.0119352
8090301,East Central Louisiana Coastal,1728228.29,LA,Southeast,1110.395809,1061.686031,1477.273777,nan,608.9,nan,1110.395809,1061.686031,nan
8090302,West Central Louisiana Coastal,1977634.9,LA,Southeast,1073.554928,1066.18505,1506.944963,nan,608.937963,nan,1073.554928,1066.18505,nan
8090100,Lower Mississippi-New Orleans,548889.31,LA,Southeast,959.8348861,1198.965389,1515.172871,nan,608.9,nan,959.8348861,1198.965389,nan
8080101,Atchafalaya,1276035.66,LA,Southeast,1181.742911,1060.994288,1449.289295,nan,625.3,nan,1181.742911,1060.994288,nan
8080103,Vermilion,1289163.35,LA,Southeast,1064.383163,897.0494877,1493.504455,nan,566.3,nan,1064.383163,897.0494877,nan
8080202,Mermentau,1646620,LA,Southeast,1071.623515,901.6718143,1482.989928,nan,415.6,nan,1071.623515,901.6718143,nan
8080206,Lower Calcasieu,812063.55,LA,Southeast,1183.080668,983.0836174,1462.820128,nan,415.6,nan,1183.080668,983.0836174,nan
16050203,Carson Desert,1391994.54,NV,West,170.0886552,129.8609651,1567.796463,73.74299684,11.1694362,62.57356064,nan,nan,62.57356064
16040108,Lower Humboldt,1660095.61,NV,West,168.5424668,164.8869238,1558.971016,164.1974998,0.9,163.2974998,nan,nan,163.2974998
16060008,Spring-Steptoe Valleys,3402391.12,NV,West,234.2154407,218.4221469,1496.515506,283.606243,76.21128451,207.3949585,234.2154407,218.4221469,207.3949585
15010011,White,1840348.59,NV,West,289.7623966,197.9289765,1830.959904,233.5129816,3.397757848,230.1152238,nan,197.9289765,230.1152238
15010015,Las Vegas Wash,1202289.88,NV,West,303.131113,186.6040691,2210.856869,158.7523845,54.5,104.2523845,nan,nan,104.2523845
16060014,Sand Spring-Tikaboo Valleys,3284133.04,NV,West,223.9105075,157.8210334,1956.296706,180.8471411,21,159.8471411,nan,157.8210334,159.8471411
17100302,South Umpqua,1152734.02,OR,Pacific Northwest,1012.108287,1027.393919,1296.088312,1178.214263,572.2,nan,1012.108287,1027.393919,nan
17100305,Coquille,676481.75,OR,Pacific Northwest,878.3605171,920.9142124,1089.616063,1685.105676,1423.5,nan,878.3605171,920.9142124,nan
17100310,Lower Rogue,580464.88,OR,Pacific Northwest,1118.676575,1127.518463,1337.580754,1602.411964,461.3540541,1141.05791,1118.676575,1127.518463,1141.05791
12110207,Central Laguna Madre,2392011.05,TX,Great Plains,396.2912415,633.2410729,2086.460742,454.8800827,2.5,452.3800827,396.2912415,nan,452.3800827
12110208,South Laguna Madre,1910345.63,TX,Great Plains,980.7937721,665.1017378,2040.481711,525.5908733,2.5,523.0908733,nan,nan,523.0908733
12110202,South Corpus Christi Bay,322454.23,TX,Great Plains,535.6345028,585.260792,1866.50284,582.8064275,17.1,565.7064275,535.6345028,nan,565.7064275
12110203,North Laguna Madre,200287.26,TX,Great Plains,417.5784923,734.035631,1788.58866,572.4717668,2.476470588,569.9952962,417.5784923,nan,569.9952962
12020003,Lower Neches,709968.84,TX,Great Plains,1127.698279,1176.8396,1555.010454,1216.851141,90.52974684,1126.321395,1127.698279,1176.8396,1126.321395
12030203,Lower Trinity,491154.75,TX,Great Plains,1201.001566,1096.672602,1524.36903,1098.310092,68.2,1030.110092,nan,1096.672602,1030.110092
12040204,West Galveston Bay,776232.41,TX,Great Plains,951.7228905,893.6102261,1597.084811,936.2875163,77.2,859.0875163,nan,893.6102261,859.0875163
12040205,Austin-Oyster,446058.6,TX,Great Plains,1055.817602,941.7496945,1598.858285,865.4595476,555.0079545,nan,nan,nan,nan
12090402,East Matagorda Bay,613304.34,TX,Great Plains,1078.025484,981.6337011,1549.874238,836.0707163,32.40625,803.6644663,nan,nan,803.6644663
12070104,Lower Brazos,1051241.44,TX,Great Plains,1073.341189,950.8480672,1720.072589,757.5499995,43.3,714.2499995,nan,nan,714.2499995
12100102,Navidad,896605.65,TX,Great Plains,1065.524565,901.4030665,1742.015594,723.8692917,30.2,693.6692917,nan,nan,693.6692917
12100401,East Matagorda Bay,878602.95,TX,Great Plains,1101.515992,928.1263911,1637.276603,754.2765723,74.5,679.7765723,nan,nan,679.7765723
12100403,East San Antonio Bay,332502.51,TX,Great Plains,975.8726847,983.0461803,1601.40692,704.0362483,30.88571429,673.1505341,nan,nan,673.1505341
12100405,Aransas Bay,587705.4,TX,Great Plains,771.4294617,870.9436907,1726.152898,650.2576044,24.41623932,625.841365,nan,nan,625.841365
12090301,Lower Colorado-Cummins,1405563.52,TX,Great Plains,1040.586886,893.5501315,1862.957563,644.6262231,4.100977199,640.5252459,nan,nan,640.5252459
12030103,Elm Fork Trinity,1189412.71,TX,Great Plains,1003.554002,815.8874523,1827.605219,711.7870133,33.6,678.1870133,nan,nan,678.1870133
16050302,West Walker,666719.26,"CA,NV",West,314.2033122,342.8690199,1429.746328,332.2210075,79.9572327,252.2637748,314.2033122,nan,252.2637748
16050102,Truckee,779072.46,"CA,NV",West,515.1362045,491.9398066,1501.079362,447.1074227,121.8,325.3074227,nan,nan,325.3074227
18090202,Upper Amargosa,2180980.8,"CA,NV",West,226.3905286,127.514111,2109.048561,101.0516038,0.041584158,101.0100197,nan,nan,101.0100197
16060015,Ivanpah-Pahrump Valleys,1832411.8,"CA,NV",West,290.1839315,174.8893089,2271.576605,159.2482245,37.9,121.3482245,nan,nan,121.3482245
8090203,Eastern Louisiana Coastal,2116508.54,"LA,MS",Southeast,966.2069751,1035.247654,1531.480208,nan,608.9,nan,966.2069751,1035.247654,nan
11140206,Bayou Pierre,717138.76,"LA,TX",Great Plains,1233.539781,1101.06003,1585.597175,1112.614871,262.6,850.0148713,nan,1101.06003,850.0148713
12010004,Toledo Bend Reservoir,1516293.79,"LA,TX",Great Plains,1226.180093,1222.244804,1566.855059,1120.258164,104,1016.258164,nan,nan,1016.258164
12040201,Sabine Lake,636218.58,"LA,TX",Great Plains,1078.194088,997.0091797,1582.504357,1297.750805,70.8,1226.950805,1078.194088,997.0091797,1226.950805
12010005,Lower Sabine,1691186.64,"LA,TX",Southeast,1139.736087,1144.782014,1509.258723,1302.910834,171.4,1131.510834,1139.736087,1144.782014,1131.510834
12040202,East Galveston Bay,663457.45,"LA,TX",Great Plains,1032.216439,881.7932304,1487.562396,1088.707433,175.5,913.2074331,1032.216439,881.7932304,913.2074331
11130201,Farmers-Mud,1485130.7,"OK,TX",Great Plains,1056.651947,845.0857244,1795.429552,729.459848,9.4,720.059848,nan,nan,720.059848
8030100,Lower Mississippi-Greenville,384631.28,"AR,LA,MS",Southeast,1290.540048,1101.427494,1493.357842,1514.162628,269,1245.162628,1290.540048,1101.427494,1245.162628
8020100,Lower Mississippi-Helena,379925.3,"AR,MS",Southeast,1248.614316,1014.374485,1471.137113,1480.803628,484.1477273,996.6559004,1248.614316,1014.374485,996.6559004
8020303,Lower White,870914.28,AR,Southeast,1182.612626,863.2826385,1491.661078,1395.831815,331.7,1064.131815,1182.612626,863.2826385,1064.131815
8020304,Big,606236.12,AR,Southeast,1116.951301,747.6501841,1468.987755,1392.429551,526.9,865.5295505,1116.951301,747.6501841,865.5295505
8020401,Lower Arkansas,423478.51,AR,Southeast,1167.227261,826.1115641,1499.608521,1276.677641,160.5,1116.177641,1167.227261,826.1115641,1116.177641
8040204,Lower Saline,972275.81,AR,Southeast,1216.569454,1130.052905,1495.560552,1243.118687,316.5769231,926.5417635,1216.569454,1130.052905,926.5417635
8020402,Bayou Meto,641419.8,AR,Southeast,1147.423616,819.0505175,1489.572831,1251.680192,514.3,nan,1147.423616,819.0505175,nan
8040203,Upper Saline,1097872.6,AR,Southeast,1120.849716,1100.051434,1501.791249,1212.655136,320.1,892.5551359,1120.849716,1100.051434,892.5551359
8040201,Lower Ouachita-Smackover,1154574.01,AR,Southeast,1157.918078,1154.78283,1505.965483,1183.431825,106,1077.431825,1157.918078,1154.78283,1077.431825
8040102,Upper Ouachita,1122030.63,AR,Southeast,1221.121695,1124.523363,1503.799438,1249.364545,410.4052209,838.9593242,1221.121695,1124.523363,838.9593242
8040103,Little Missouri,1343693.76,AR,Southeast,1257.893278,1112.507122,1477.159359,1228.397998,355.2,873.1979982,nan,1112.507122,873.1979982
8040101,Ouachita Headwaters,990893.25,AR,Southeast,1209.269057,1100.705209,1482.92775,1414.941302,461.2408696,953.7004327,1209.269057,1100.705209,953.7004327
8090202,Lake Pontchartrain,409607.28,LA,Southeast,1387.34007,1432.178151,1497.816137,1355.994831,608.9,nan,nan,nan,nan
8070204,Lake Maurepas,456253.85,LA,Southeast,1115.324911,1034.081452,1429.797124,1620.322003,656.4,nan,1115.324911,1034.081452,nan
8070300,Lower Grand,508704.23,LA,Southeast,1137.615575,959.0216131,1445.202901,1885.121707,656.4,1228.721707,1137.615575,959.0216131,1228.721707
8080102,Bayou Teche,1416137.17,LA,Southeast,1168.894292,982.4071461,1503.757736,1660.756019,522.6,1138.156019,1168.894292,982.4071461,1138.156019
8080201,Mermentau Headwaters,891219.8,LA,Southeast,1184.413261,955.4034068,1510.902109,1662.350943,724.4,nan,1184.413261,955.4034068,nan
8040301,Lower Red,580745.73,LA,Southeast,1200.033193,1006.982548,1500.122757,1594.637617,623.4584615,971.1791558,1200.033193,1006.982548,971.1791558
8040304,Little,641787.47,LA,Southeast,1233.532251,1162.410552,1510.477356,1458.361935,303.7856115,1154.576323,1233.532251,1162.410552,1154.576323
8040305,Black,46611.46,LA,Southeast,1056.362092,904.6394789,1485.381921,1625.153027,385.9,1239.253027,1056.362092,904.6394789,1239.253027
8040306,Bayou Cocodrie,356206.26,LA,Southeast,1086.26772,867.8707636,1507.405304,1681.263304,385.9,1295.363304,1086.26772,867.8707636,1295.363304
8050003,Tensas,889878.18,LA,Southeast,1074.137103,818.2687905,1495.644366,1603.702062,356.2572864,1247.444776,1074.137103,818.2687905,1247.444776
8090201,Liberty Bayou-Tchefuncta,444381.79,LA,Southeast,1202.307483,1085.617074,1484.085711,1622.350635,608.9,1013.450635,1202.307483,1085.617074,1013.450635
8040207,Lower Ouachita,471172.18,LA,Southeast,1222.406028,1074.673793,1524.981613,1468.273363,305.6747664,1162.598597,1222.406028,1074.673793,1162.598597
8040302,Castor,612659.13,LA,Southeast,1283.332553,1205.846175,1557.042783,1416.832294,315.6,1101.232294,1283.332553,1205.846175,1101.232294
8040303,Dugdemona,598010.81,LA,Southeast,1237.717488,1217.182253,1563.771394,1304.941396,315.0394161,989.9019804,1237.717488,1217.182253,989.9019804
8080205,West Fork Calcasieu,481034.74,LA,Southeast,1241.112351,1127.533437,1484.119671,1419.818671,143.7,1276.118671,1241.112351,1127.533437,1276.118671
8080204,Whisky Chitto,563932.74,LA,Southeast,1335.621776,1170.953122,1569.276065,1358.623236,339.4,1019.223236,1335.621776,1170.953122,1019.223236
8080203,Upper Calcasieu,966719.03,LA,Southeast,1291.74184,1120.644898,1525.259568,1441.852798,324,1117.852798,1291.74184,1120.644898,1117.852798
8060206,Buffalo,237253.94,MS,Southeast,1409.295532,1219.518243,1520.183576,1745.990179,570.1,1175.890179,1409.295532,1219.518243,1175.890179
8060205,Homochitto,764060.89,MS,Southeast,1408.794869,1219.586379,1552.85046,1719.656888,548.5,1171.156888,1408.794869,1219.586379,1171.156888
3180003,Middle Pearl-Silver,779923.28,MS,Southeast,1311.827712,1169.303808,1527.953696,1768.102486,653.9,1114.202486,1311.827712,1169.303808,1114.202486
3180002,Middle Pearl-Strong,1265200.77,MS,Southeast,1275.673779,1126.278939,1530.003434,1674.194897,648.147482,1026.047415,1275.673779,1126.278939,1026.047415
8060202,Lower Big Black,1219316.18,MS,Southeast,1300.537426,1103.228086,1519.987046,1666.568935,629.6540441,1036.914891,1300.537426,1103.228086,1036.914891
8030206,Upper Yazoo,1070035.3,MS,Southeast,1201.637544,948.319997,1485.417017,1621.64058,614.5188285,1007.121751,1201.637544,948.319997,1007.121751
8030207,Big Sunflower,2028774.4,MS,Southeast,1010.167075,696.7844313,1463.038673,1536.189043,492.7,1043.489043,1010.167075,696.7844313,1043.489043
8060201,Upper Big Black,946871.81,MS,Southeast,1218.570982,1086.715644,1462.880037,1623.980318,566.6,1057.380318,1218.570982,1086.715644,1057.380318
8030202,Tallahatchie,672892.69,MS,Southeast,1124.371655,850.8924216,1470.033208,1666.452123,504.2,1162.252123,1124.371655,850.8924216,1162.252123
8030205,Yalobusha,1462187.3,MS,Southeast,1146.569735,1024.900234,1449.320887,1684.598048,533.8,1150.798048,1146.569735,1024.900234,1150.798048
8030203,Yocona,476039.7,MS,Southeast,1156.759293,1053.135846,1444.180613,1647.538996,462.5,1185.038996,1156.759293,1053.135846,1185.038996
8050002,Bayou Macon,651739.67,"AR,LA",Southeast,1026.813124,731.3132908,1490.272308,1442.27401,163.8380952,1278.435914,1026.813124,731.3132908,1278.435914
8050001,Boeuf,1848714.2,"AR,LA",Southeast,1106.05495,839.3771671,1497.502602,1395.66742,38.66388206,1357.003538,1106.05495,839.3771671,1357.003538
8040205,Bayou Bartholomew,1064941.48,"AR,LA",Southeast,1233.003912,1013.083974,1485.783121,1295.284564,322.7821577,972.5024065,1233.003912,1013.083974,972.5024065
8040202,Lower Ouachita-Bayou De Loutre,840528.08,"AR,LA",Southeast,1248.063823,1137.934905,1504.893824,1287.218509,220.1925926,1067.025916,1248.063823,1137.934905,1067.025916
8040206,Bayou D'Arbonne,1229196.68,"AR,LA",Southeast,1247.324429,1143.019755,1485.522752,1250.464931,220.8,1029.664931,1247.324429,1143.019755,1029.664931
