huc8,name,areaacres,states,region,et_ssebop,et_fano,etr,precip,rf,et_wb,et_ssebop_filter,et_fano_filter,et_wb_filter
11140106,Pecan-Waterhole,926088.53,"AR,OK,TX",Great Plains,984.833215,920.2727064,1536.765515,838.7286756,24.64123223,814.0874434,nan,nan,814.0874434
11110207,Lower Arkansas-Maumelle,721181.93,AR,Southeast,993.273183,918.3994729,1489.035168,1291.41795,580,nan,993.273183,918.3994729,nan
15050304,Brawley Wash,901722.02,AZ,West,298.8660463,253.4772578,2363.329122,239.5397513,0.799004975,238.7407464,nan,nan,238.7407464
15050306,Santa Rosa Wash,773626.58,AZ,West,198.405805,160.8095637,2423.370589,136.115376,0.003468208,136.1119078,nan,nan,136.1119078
15050305,Aguirre Valley,469254.67,AZ,West,226.7066043,172.32036,2347.093259,156.1930769,0,156.1930769,nan,nan,156.1930769
15050303,Lower Santa Cruz,1076841.19,AZ,West,375.5541624,265.3287418,2379.856883,125.2441806,0,125.2441806,nan,nan,125.2441806
15050100,Middle Gila,2102389.97,AZ,West,365.1989408,299.7018417,2255.71737,212.5250212,1,211.5250212,nan,nan,211.5250212
15050203,Lower San Pedro,1268480.09,AZ,West,371.1097681,365.9693837,2256.763077,281.1131666,7.5,273.6131666,nan,nan,273.6131666
15050302,Rillito,589332.15,AZ,West,340.5085832,336.9201014,2095.843687,321.1738343,2,319.1738343,nan,nan,319.1738343
15050201,Willcox Playa,1058731.17,AZ,West,391.672932,341.0175919,2174.381651,288.5072353,4.8,283.7072353,nan,nan,283.7072353
15040005,Upper Gila-San Carlos Reservoir,1772190.5,AZ,West,377.6102697,380.3564463,2106.636472,233.747647,6.9,226.847647,nan,nan,226.847647
15010014,Detrital Wash,443707.76,AZ,West,199.7977458,177.8928668,2390.322228,201.2216364,28.4,172.8216364,199.7977458,177.8928668,172.8216364
15010002,Grand Canyon,1632764.63,AZ,West,365.3623527,456.0100869,2045.555111,377.7863189,12.8,364.9863189,365.3623527,nan,364.9863189
15010007,Red Lake,905250.56,AZ,West,231.370685,269.2203518,2327.604119,268.9829607,1.2,267.7829607,231.370685,nan,267.7829607
15010004,Havasu Canyon,1877756.65,AZ,West,133.121876,318.4496356,1867.512938,403.0262094,10.4,392.6262094,133.121876,318.4496356,392.6262094
15060201,Big Chino-Williamson Valley,1378392.91,AZ,West,263.2099617,395.4347869,1930.391309,394.8345292,9.973899371,384.8606298,263.2099617,nan,384.8606298
15030201,Big Sandy,1377911.6,AZ,West,263.9209884,364.2990906,2242.802215,312.0205634,1.7,310.3205634,263.9209884,nan,310.3205634
15030103,Sacramento Wash,852374.54,AZ,West,226.8446484,239.2908526,2539.817348,228.6654354,18.9,209.7654354,226.8446484,nan,209.7654354
15030106,Tyson Wash,457252.33,AZ,West,173.4728692,109.0239622,2410.697386,111.7114419,15.9,95.81144192,nan,109.0239622,95.81144192
15030105,Bouse Wash,1034209.69,AZ,West,221.1047018,121.702133,2593.591053,113.3320169,1.6,111.7320169,nan,nan,111.7320169
15030204,Bill Williams,687699.48,AZ,West,267.5078485,194.2867365,2518.63986,160.6678607,1.2,159.4678607,nan,nan,159.4678607
15030202,Burro,456381.92,AZ,West,324.7450971,442.5761347,2220.159576,329.091748,7.7,321.391748,324.7450971,nan,321.391748
15030203,Santa Maria,916981.29,AZ,West,370.8458999,408.9402659,2273.082431,287.2434765,2.3,284.9434765,nan,nan,284.9434765
15070104,Centennial Wash,1236152.44,AZ,West,285.4795385,175.6802378,2458.075156,114.9663215,0.6,114.3663215,nan,nan,114.3663215
15070103,Hassayampa,941531.86,AZ,West,306.5327186,309.8290865,2240.661686,202.5027094,4,198.5027094,nan,nan,198.5027094
15070102,Aqua Fria,1758350.46,AZ,West,353.4398445,381.9400952,2258.306551,252.1745277,1.1,251.0745277,nan,nan,251.0745277
15070201,Lower Gila,2683100.05,AZ,West,248.0039435,146.5164489,2449.727433,88.94005021,0.5,88.44005021,nan,nan,88.44005021
15070101,Lower Gila-Painted Rock Reservoir,1290154.71,AZ,West,357.9893368,211.6810008,2380.499202,102.3101045,0,102.3101045,nan,nan,102.3101045
15070202,Tenmile Wash,687952.21,AZ,West,213.8295662,123.8259359,2608.307889,119.4771799,0.496794872,118.9803851,nan,nan,118.9803851
15070203,San Cristobal Wash,1053433.63,AZ,West,219.9631743,118.8304577,2674.664788,110.03267,0,110.03267,nan,nan,110.03267
18020002,Upper Pit,1715964.58,CA,West,495.1842341,495.2837182,1348.229836,581.0805531,122.1614849,458.9190682,495.1842341,495.2837182,458.9190682
18020003,Lower Pit,1688220.87,CA,West,812.192798,818.1103529,1443.730259,1124.47313,156.5,967.9731301,812.192798,818.1103529,967.9731301
18020004,McCloud,435727.87,CA,West,967.5478286,1036.794243,1434.266348,1750.7266,509.7,1241.0266,967.5478286,1036.794243,1241.0266
18020151,Cow Creek,273588.05,CA,West,1046.367128,983.8596622,1725.010457,1390.259008,2.204225352,1388.054783,1046.367128,983.8596622,1388.054783
18020153,Battle Creek,236366.7,CA,West,793.5765777,828.5017021,1423.152455,1363.412221,0,1363.412221,793.5765777,828.5017021,1363.412221
18020121,North Fork Feather,775323.22,CA,West,937.2108943,995.3509671,1495.262266,1748.595119,218.7,1529.895119,937.2108943,995.3509671,nan
18020156,Thomes Creek-Sacramento River,645690.32,CA,West,757.2120793,793.1603786,1683.398464,1062.352476,0,1062.352476,757.2120793,793.1603786,1062.352476
18020154,Clear Creek-Sacramento River,438804.35,CA,West,1033.093792,947.8261905,1646.622067,1475.178821,0,1475.178821,1033.093792,947.8261905,1475.178821
18020005,Sacramento Headwaters,378903.58,CA,West,1077.776982,1058.730833,1482.074577,1892.342499,1206.06413,nan,1077.776982,1058.730833,nan
18010207,Shasta,508177.21,CA,West,676.1652939,593.7267049,1378.892652,762.0734414,92.6,669.4734414,676.1652939,593.7267049,669.4734414
18010211,Trinity,1304132.25,CA,West,1034.975553,1031.211654,1397.359107,1709.690582,609.6,1100.090582,1034.975553,1031.211654,1100.090582
18010208,Scott,521066.61,CA,West,882.2879266,821.1519025,1337.595782,989.4648548,375.8,613.6648548,882.2879266,821.1519025,613.6648548
18010102,Mad-Redwood,910412.81,CA,West,1111.307439,1093.830466,1327.782963,nan,1291.310044,nan,1111.307439,1093.830466,nan
18010210,Salmon,480829.62,CA,West,1049.905282,1021.678587,1336.586919,1723.497245,1139.3,nan,1049.905282,1021.678587,nan
18020155,Paynes Creek-Sacramento River,271113.26,CA,West,748.8127167,734.5859425,1820.06843,859.7558366,0,859.7558366,748.8127167,734.5859425,859.7558366
18020152,Cottonwood Creek,603931.04,CA,West,745.7024674,760.741441,1481.241253,1156.735498,0,1156.735498,745.7024674,760.741441,1156.735498
18010212,South Fork Trinity,596557.9,CA,West,1172.486016,1116.707285,1456.4296,1685.071841,758.1,nan,1172.486016,1116.707285,nan
18010104,Middle Fork Eel,482180.71,CA,West,1143.833081,1017.887607,1538.701593,1770.778168,926,nan,1143.833081,1017.887607,nan
18010105,Lower Eel,979254.12,CA,West,1180.732684,1138.268493,1532.853838,1869.205728,1198,nan,1180.732684,1138.268493,nan
18010107,Mattole,478327.03,CA,West,1050.129497,1082.126602,1365.897026,nan,1701.7,nan,1050.129497,1082.126602,nan
18010106,South Fork Eel,441102.62,CA,West,1212.514581,1202.688365,1498.170795,2205.507935,1182.6,nan,1212.514581,1202.688365,nan
18010108,Big-Navarro-Garcia,1025620.92,CA,West,1278.280423,1238.916527,1487.249743,nan,682,nan,1278.280423,1238.916527,nan
18010109,Gualala-Salmon,354854.35,CA,West,1200.544969,1210.676993,1570.598504,nan,1040.2,nan,1200.544969,1210.676993,nan
18010110,Russian,950365.01,CA,West,1244.314041,1108.101531,1750.814606,1332.047489,726.7627706,nan,1244.314041,1108.101531,nan
18020116,Upper Cache,745638.03,CA,West,1110.374976,970.6713958,1702.682719,941.2090724,269.2,672.0090724,nan,nan,672.0090724
18010103,Upper Eel,453810.25,CA,West,1170.759697,1088.629067,1489.756345,1621.339812,870.1,nan,1170.759697,1088.629067,nan
18020115,Upper Stony,497156.05,CA,West,787.4986492,759.8547349,1514.249694,895.7788501,353.9,541.8788501,787.4986492,759.8547349,541.8788501
18020104,Sacramento-Stone Corral,1205843.27,CA,West,916.8141586,753.2480304,1676.033135,621.1161511,357.3676976,nan,nan,nan,nan
18020157,Big Chico Creek-Sacramento River,609427.08,CA,West,797.8837294,804.1244458,1692.832605,1187.026319,0,1187.026319,797.8837294,804.1244458,1187.026319
18020158,Butte Creek,524576.55,CA,West,1027.459947,891.6420104,1569.301417,1222.898917,2.779844961,1220.119072,1027.459947,891.6420104,1220.119072
18020159,Honcut Headwaters-Lower Feather,495300.32,CA,West,860.557346,716.6015477,1534.011989,914.8192694,0,914.8192694,860.557346,716.6015477,914.8192694
18020162,Upper Putah,418710.33,CA,West,1038.766844,879.725267,1601.717994,1112.738697,0,1112.738697,1038.766844,879.725267,1112.738697
18050005,Tomales-Drake Bays,489068.6,CA,West,967.7424769,918.9330874,1389.54262,nan,598,nan,967.7424769,918.9330874,nan
18050002,San Pablo Bay,784983.77,CA,West,954.2168409,835.9454056,1513.02168,965.5547891,505.4191489,nan,954.2168409,835.9454056,nan
18020163,Lower Sacramento,786273.28,CA,West,950.7799531,788.0053757,1766.246551,656.5670507,0,656.5670507,nan,nan,656.5670507
18020161,Upper Coon-Upper Auburn,277771.95,CA,West,827.7657276,664.2571805,1526.677572,780.2642661,0,780.2642661,nan,664.2571805,780.2642661
18050001,Suisun Bay,417511.73,CA,West,1012.880265,829.7792057,1737.785675,683.6697992,209.8,473.8697992,nan,nan,473.8697992
18040003,San Joaquin Delta,788795.2,CA,West,789.66977,715.2331391,1722.829796,488.6219786,88.9,399.7219786,nan,nan,399.7219786
18050004,San Francisco Bay,853256.59,CA,West,697.6171367,675.3618687,1538.024077,615.8033494,113.1,502.7033494,nan,nan,502.7033494
18050006,San Francisco Coastal South,431362.91,CA,West,1056.262111,977.2952911,1304.50699,nan,315.6,nan,1056.262111,977.2952911,nan
18060006,Central Coastal,1231592.23,CA,West,941.5723602,894.1507394,1582.120593,nan,851.1,nan,941.5723602,894.1507394,nan
18060005,Salinas,2130628.5,CA,West,788.7229509,729.7661251,1800.179706,617.1373614,110.7,506.4373614,nan,nan,506.4373614
18060015,Monterey Bay,484626.57,CA,West,993.0682859,875.8204609,1360.767337,nan,0,nan,993.0682859,875.8204609,nan
18060002,Pajaro,832402.91,CA,West,807.7600029,702.9817363,1645.831624,576.5884302,66.4,510.1884302,nan,nan,510.1884302
18050003,Coyote,461004.76,CA,West,889.160876,773.2601234,1628.460191,707.4953619,153,554.4953619,nan,nan,554.4953619
18040012,Upper Mokelumne,810441.95,CA,West,807.4348863,835.1807259,1523.782087,1300.293895,908,nan,807.4348863,835.1807259,nan
18040011,Upper Calaveras California,338364.11,CA,West,859.9284655,876.550829,1632.817599,1127.209014,822.9,nan,859.9284655,876.550829,nan
18040051,Rock Creek-French Camp Slough,302575.64,CA,West,756.3282878,688.8874513,1757.933567,615.4295832,0,615.4295832,nan,nan,615.4295832
18040002,Lower San Joaquin River,587246,CA,West,856.4420146,792.9777352,1870.600299,444.424193,316.1,nan,nan,nan,nan
18040010,Upper Stanislaus,766024.71,CA,West,731.5461934,835.7496253,1546.23267,1568.991477,414.1,1154.891477,731.5461934,835.7496253,1154.891477
18040008,Upper Merced,812443.61,CA,West,711.7939388,814.2163684,1562.896006,1449.27947,831.6,nan,711.7939388,814.2163684,nan
18040001,Middle San Joaquin-Lower Chowchilla,2256113.23,CA,West,700.5567454,682.7948094,1821.407109,505.1559525,115,390.1559525,nan,nan,390.1559525
18040014,Panoche-San Luis Reservoir,195927.87,CA,West,452.2063417,518.2997088,1858.007867,426.2273343,83.5,342.7273343,nan,nan,342.7273343
18030009,Upper Dry,1360692.15,CA,West,720.7699592,635.5950223,1870.332493,409.8286143,99.8,310.0286143,nan,nan,310.0286143
18030012,Tulare Lake Bed,2423676.37,CA,West,631.6210815,586.5280628,1824.682451,386.5362903,129.2,257.3362903,nan,nan,257.3362903
18060004,Estrella,607863.56,CA,West,514.2208678,501.6867406,1800.848231,574.3283441,9.8,564.5283441,514.2208678,501.6867406,564.5283441
18040007,Fresno River,414638.04,CA,West,742.8547594,753.8755256,1724.760765,745.337807,104.2,641.137807,742.8547594,nan,641.137807
18040006,Upper San Joaquin,1048828.8,CA,West,440.324824,686.7188432,1366.16686,1609.809556,400,1209.809556,440.324824,686.7188432,1209.809556
18030010,Upper King,988198.82,CA,West,397.7600272,590.8540308,1200.916377,1557.157069,537.1,1020.057069,397.7600272,590.8540308,1020.057069
18030006,Upper Tule,604539.94,CA,West,818.4896947,766.6737417,1631.055507,714.7579017,522.8020979,nan,nan,nan,nan
18030007,Upper Kaweah,974567.47,CA,West,771.9042669,747.5553251,1571.523904,845.9935431,835.5,nan,771.9042669,747.5553251,nan
18020128,North Fork American,648089.47,CA,West,991.7302088,977.0659413,1463.783349,2095.330726,1151.1,nan,991.7302088,977.0659413,nan
18020129,South Fork American,543766.31,CA,West,811.8149303,870.6108572,1399.254228,1689.156134,999.5,nan,811.8149303,870.6108572,nan
18040013,Upper Cosumnes,607874.16,CA,West,782.2150386,805.8050809,1516.639667,1201.652237,680.6,nan,782.2150386,805.8050809,nan
18020111,Lower American,187210.67,CA,West,772.7570522,620.1245875,1570.22569,762.6761419,297.1,465.5761419,nan,620.1245875,465.5761419
18020126,Upper Bear,303545.9,CA,West,943.8655811,854.3472289,1498.6317,1374.741743,1551.2,nan,943.8655811,854.3472289,nan
18020125,Upper Yuba,860756.27,CA,West,979.3175361,1030.839876,1487.577005,2242.993228,1108.8,nan,979.3175361,1030.839876,nan
18020122,East Branch North Fork Feather,657679.64,CA,West,891.8929871,925.1223184,1529.78759,1023.578328,399.1,624.4783275,891.8929871,925.1223184,624.4783275
18090103,Owens Lake,877213.78,CA,West,249.1525792,331.1531435,1717.471081,347.556013,287.7,nan,249.1525792,331.1531435,nan
18030001,Upper Kern,699177.07,CA,West,391.636907,581.4886464,1391.981062,1047.927599,490.1,nan,391.636907,581.4886464,nan
18030002,South Fork Kern,627983.72,CA,West,409.3639901,533.1322182,1671.824091,630.3090214,233.7,396.6090214,409.3639901,533.1322182,396.6090214
18030005,Upper Deer-Upper White,782939.53,CA,West,749.99267,676.4419089,1836.686611,446.5472969,256.1944751,nan,nan,nan,nan
18030004,Upper Poso,368109.46,CA,West,784.7218256,735.0642078,1825.139194,454.4819765,255.9,nan,nan,nan,nan
18090205,Indian Wells-Searles Valleys,1292391.5,CA,West,253.3642997,231.4850295,2300.202288,224.0892962,251.7,nan,nan,nan,nan
18090204,Panamint Valley,1043788.36,CA,West,283.9753011,209.0867356,2142.849277,210.8098752,241.5,nan,nan,209.0867356,nan
18090207,Coyote-Cuddeback Lakes,1182441.44,CA,West,199.1022479,158.1007112,2180.850917,230.8704053,241.5,nan,199.1022479,158.1007112,nan
18090206,Antelope-Fremont Valleys,2155257.64,CA,West,353.3323763,364.4417691,2218.772695,373.5226526,475.9,nan,353.3323763,364.4417691,nan
18030003,Middle Kern-Upper Tehachapi-Grapevine,1675078.27,CA,West,706.2102329,667.5415942,1925.29547,454.6023293,235.6,nan,nan,nan,nan
18070102,Santa Clara,1040515.67,CA,West,789.9180853,717.1784012,1796.750838,732.6450577,92.8,639.8450577,nan,717.1784012,639.8450577
18070103,Calleguas,280115.69,CA,West,719.0361651,561.2015513,1555.238507,nan,93,nan,719.0361651,561.2015513,nan
18070105,Los Angeles,531817.89,CA,West,536.2842443,493.5016123,1671.746293,658.9431676,369.3,nan,536.2842443,493.5016123,nan
18070104,Santa Monica Bay,430957.68,CA,West,644.8038228,646.0780047,1523.14028,nan,324.2,nan,644.8038228,646.0780047,nan
18070106,San Gabriel,579966.31,CA,West,531.8487093,541.1902599,1601.698617,nan,144.7,nan,531.8487093,541.1902599,nan
18070203,Santa Ana,1084241.81,CA,West,637.0757637,583.0076301,1782.024292,743.2914122,56.5,686.7914122,637.0757637,583.0076301,686.7914122
18100100,Southern Mojave,5674779.95,CA,West,236.571039,128.9871055,2418.834797,164.1971448,93,nan,nan,128.9871055,nan
18100203,San Felipe Creek,675734.35,CA,West,392.2368355,273.9093771,2173.327385,280.0087779,0,280.0087779,nan,273.9093771,280.0087779
18100201,Whitewater River,960337.9,CA,West,605.1855694,386.7473852,2328.875046,352.2396259,0,352.2396259,nan,nan,352.2396259
18070202,San Jacinto,489767.21,CA,West,737.5689566,593.3309949,1881.997929,541.4329156,9.812389381,531.6205262,nan,nan,531.6205262
18070302,Santa Margarita,474278.84,CA,West,789.4292369,645.4570224,1798.694491,547.5559257,63,484.5559257,nan,nan,484.5559257
18070303,San Luis Rey-Escondido,531676.53,CA,West,783.968671,711.2254069,1629.41145,nan,43.34180328,nan,783.968671,711.2254069,nan
18070301,Aliso-San Onofre,394508.52,CA,West,729.3143547,733.2841503,1603.455939,nan,151.3,nan,729.3143547,733.2841503,nan
18070204,Newport Bay,124258.12,CA,West,463.645723,412.3610315,1500.84733,475.002413,16.7,458.302413,463.645723,412.3610315,458.302413
18070201,Seal Beach,81520.55,CA,West,293.3413767,216.0613409,1357.329354,nan,57,nan,293.3413767,216.0613409,nan
18070107,San Pedro Channel Islands,509968.25,CA,West,298.3865715,544.1084715,1407.135202,nan,186.5634783,nan,298.3865715,544.1084715,nan
18070101,Ventura,214558.2,CA,West,1004.776377,924.1605712,1635.508953,886.149355,186.2,699.949355,nan,nan,699.949355
18060014,Santa Barbara Channel Islands,537489.17,CA,West,309.9973178,478.7440869,1381.573311,nan,176.2,nan,309.9973178,478.7440869,nan
18060013,Santa Barbara Coastal,429168.22,CA,West,911.9013559,769.071605,1487.20047,nan,209.2,nan,911.9013559,769.071605,nan
18060010,Santa Ynez,573821.03,CA,West,1060.892517,900.5613989,1828.669019,890.4371338,106.7,783.7371338,nan,nan,783.7371338
18060008,Santa Maria,437829.44,CA,West,975.937098,787.0390554,1820.205987,794.515495,96.9,697.615495,nan,787.0390554,697.615495
18060007,Cuyama,731931.3,CA,West,812.993097,693.4795744,1929.105819,656.1420319,35.28682635,620.8552056,nan,nan,620.8552056
18060003,Carrizo Plain,285037.43,CA,West,360.0315924,403.2623325,1919.643382,470.3408923,49.7,420.6408923,360.0315924,403.2623325,420.6408923
18060009,San Antonio,190079.43,CA,West,903.5768136,705.3733384,1647.656986,nan,23,nan,903.5768136,705.3733384,nan
11020013,Two Butte,515946.1,CO,Great Plains,265.2092157,156.0663699,1814.032609,234.7258267,1.300787402,233.4250393,nan,156.0663699,233.4250393
11020011,Big Sandy,1184648.22,CO,Great Plains,298.1756436,220.625266,1632.691043,326.0721231,0.9,325.1721231,298.1756436,220.625266,325.1721231
11020012,Rush,873322.09,CO,Great Plains,230.0582819,204.6392946,1604.374881,292.8916827,0.9,291.9916827,230.0582819,204.6392946,291.9916827
11020008,Horse,911804.78,CO,Great Plains,236.3330716,156.6308456,1581.783881,272.4391897,4.085585586,268.3536042,236.3330716,156.6308456,268.3536042
11020005,Upper Arkansas-Lake Meredith,1416739.86,CO,Great Plains,256.5733622,162.7368301,1624.855136,210.5133231,18.9,191.6133231,nan,162.7368301,191.6133231
11020007,Apishapa,688986.96,CO,Great Plains,168.7007169,202.7870035,1611.223313,267.8546101,2.880838323,264.9737717,168.7007169,202.7870035,264.9737717
11020006,Huerfano,1190442.39,CO,Great Plains,219.3848699,318.5584033,1484.718306,303.5037586,0.537943262,302.9658154,219.3848699,nan,302.9658154
11020004,Chico,463129.35,CO,Great Plains,230.3603984,169.2064994,1511.033934,303.5555474,4.433636364,299.121911,230.3603984,169.2064994,299.121911
10190010,Kiowa,458742.16,CO,Great Plains,322.9198381,282.0495939,1472.613165,419.7972173,16.9,402.8972173,322.9198381,282.0495939,402.8972173
10190003,Middle South Platte-Cherry Creek,1838437.97,CO,Great Plains,480.7911838,352.2360928,1485.399312,401.8319862,31.2,370.6319862,nan,352.2360928,370.6319862
13010003,San Luis,1012643.12,CO,West,211.4025629,274.602523,1232.801824,227.8268721,11.60082305,216.2260491,211.4025629,nan,216.2260491
13010004,Saguache,859486.58,CO,West,210.600828,340.3106422,1316.654435,295.3199527,11.7,283.6199527,210.600828,nan,283.6199527
14020003,Tomichi,705701.99,CO,West,269.7626589,454.9230691,1213.266134,445.7408525,53.5,392.2408525,269.7626589,nan,392.2408525
13010001,Rio Grande Headwaters,883590.46,CO,West,291.0309227,514.8405691,1228.518788,648.7218182,182.4,466.3218182,291.0309227,514.8405691,466.3218182
11030003,Arkansas-Dodge City,652153.04,KS,Great Plains,553.4498101,437.4614507,1803.157853,202.1082235,0,202.1082235,nan,nan,202.1082235
11030005,Pawnee,1144268.3,KS,Great Plains,447.1203955,318.8253368,1762.155293,292.7710224,0.2,292.5710224,nan,nan,292.5710224
11030007,Upper Walnut Creek,593893.4,KS,Great Plains,493.9806154,330.4796265,1760.948452,382.4559703,0.8,381.6559703,nan,330.4796265,381.6559703
10260003,Upper Smoky Hill,946122.12,KS,Great Plains,524.5885696,373.903176,1682.642183,440.6590796,0,440.6590796,nan,373.903176,440.6590796
10260005,Hackberry,415144.2,KS,Great Plains,568.1805143,396.5831994,1661.572565,444.1872269,0.1,444.0872269,nan,396.5831994,444.0872269
10260009,Upper Saline,1229628.32,KS,Great Plains,655.2519895,517.8799553,1663.937824,521.5322319,2.1,519.4322319,nan,517.8799553,519.4322319
10260007,Big,551468.52,KS,Great Plains,569.2851815,451.3383409,1667.265094,432.3625566,2.7,429.6625566,nan,nan,429.6625566
10260013,Upper South Fork Solomon,740465.18,KS,Great Plains,654.6538434,505.5602484,1670.751399,531.994831,5.6,526.394831,nan,505.5602484,526.394831
11140207,Lower Red-Lake Iatt,912515.91,LA,Southeast,1105.638092,1139.951417,1553.74315,846.9574616,44.8,802.1574616,nan,nan,802.1574616
11140208,Saline Bayou,312994.66,LA,Great Plains,1049.992556,1160.759776,1545.959481,826.5409973,85.2,741.3409973,nan,nan,741.3409973
11140209,Black Lake Bayou,579878.23,LA,Great Plains,1047.248229,1133.206919,1515.531503,777.2830252,84.82945736,692.4535679,nan,nan,692.4535679
11140202,Middle Red-Coushatta,152970.26,LA,Great Plains,1071.088755,1059.448442,1560.137652,704.9164877,37.5,667.4164877,nan,nan,667.4164877
11140204,Red Chute,270741.61,LA,Great Plains,1108.029008,1035.058546,1569.921544,744.6108248,35.6,709.0108248,nan,nan,709.0108248
15040001,Upper Gila,1268458.19,NM,West,251.317003,535.4193438,1738.559536,324.6120399,12,312.6120399,251.317003,nan,312.6120399
13030103,Jornada Draw,799713.29,NM,West,156.8097636,122.9588053,2059.372468,155.1518785,6.4,148.7518785,nan,122.9588053,148.7518785
13030101,Caballo,793749.85,NM,West,236.2261853,296.8329531,1974.363001,179.221703,6.2,173.021703,nan,nan,173.021703
13020211,Elephant Butte Reservoir,1400502.44,NM,West,206.4384449,241.6542147,1927.209235,180.2833541,6.5,173.7833541,nan,nan,173.7833541
13020210,Jornada Del Muerto,1094973.5,NM,West,139.9103517,148.1887865,1832.105921,167.2836108,6.3,160.9836108,139.9103517,148.1887865,160.9836108
13060008,Rio Hondo,1064406.77,NM,West,295.8187152,363.2082318,1969.261899,186.1797089,1.4,184.7797089,nan,nan,184.7797089
13060010,Rio Penasco,686399.73,NM,West,249.7814284,444.0338135,1747.748629,206.351689,0,206.351689,nan,nan,206.351689
13060007,Upper Pecos-Long Arroyo,2048835.15,NM,West,271.3842563,188.4824489,2106.342989,127.482396,1.89912854,125.5832675,nan,nan,125.5832675
13060009,Rio Felix,604442.95,NM,West,243.8430893,250.6640741,1932.000227,146.4706558,1.896350365,144.5743055,nan,nan,144.5743055
13060005,Arroyo Del Macho,1197899.64,NM,West,186.5824862,188.2214702,2031.146123,151.3134181,2,149.3134181,nan,nan,149.3134181
13060003,Upper Pecos,2692848.2,NM,West,175.966649,159.9200583,2095.282708,152.2744787,1.508957655,150.7655211,nan,nan,150.7655211
11080008,Revuelto,515805.07,NM,Great Plains,246.5285934,182.8874654,1998.444892,187.5166379,2.7,184.8166379,nan,182.8874654,184.8166379
11080007,Ute,1360694.25,NM,Great Plains,190.0295984,193.7222129,1889.818246,257.3768357,0.299050633,257.0777851,190.0295984,193.7222129,257.0777851
11080003,Upper Canadian,1314676.86,NM,Great Plains,222.8715291,269.5236565,1828.347162,291.9402244,0.7,291.2402244,222.8715291,269.5236565,291.2402244
11080002,Cimarron,671679.8,NM,Great Plains,263.4993296,445.8243403,1500.071297,339.960257,12.9,327.060257,263.4993296,nan,327.060257
11080004,Mora,932574.36,NM,Great Plains,287.6178697,430.6338042,1704.396521,349.8695862,3.5,346.3695862,287.6178697,nan,346.3695862
13020202,Jemez,664937.55,NM,West,264.0635502,463.8101233,1658.43023,313.3836291,18.4,294.9836291,264.0635502,nan,294.9836291
13020201,Rio Grande-Santa Fe,1197851.1,NM,West,207.4341976,291.740067,1732.595505,220.0324544,5.9,214.1324544,207.4341976,nan,214.1324544
13060001,Pecos Headwaters,2227974.96,NM,Great Plains,242.0428769,360.9134407,1897.125217,264.9739543,6.6,258.3739543,242.0428769,nan,258.3739543
13020203,Rio Grande-Albuquerque,2057935.04,NM,West,293.0068662,226.6448217,1913.649022,158.7205079,5.8,152.9205079,nan,nan,152.9205079
13050001,Western Estancia,1551801.6,NM,West,246.4806616,231.8637866,1891.254914,222.8018181,4.204545455,218.5972727,nan,nan,218.5972727
13060002,Pintada Arroyo,659239.2,NM,West,136.3647933,226.993918,1967.001329,214.7022357,10.3,204.4022357,136.3647933,nan,204.4022357
11080005,Conchas,650998.7,NM,Great Plains,219.8648471,236.4603321,2044.638965,232.0152341,0.004697987,232.0105361,219.8648471,nan,232.0105361
13060004,Taiban,515634.15,NM,West,343.0888358,172.5794914,2028.781391,129.0190436,2.094782609,126.924261,nan,nan,126.924261
13060006,Gallo Arroyo,558001.88,NM,West,115.6974237,197.3302465,1929.042504,169.0795903,2.1,166.9795903,115.6974237,nan,166.9795903
13050002,Eastern Estancia,329418.89,NM,West,87.99879538,169.3601148,1932.998622,201.7864476,1.9,199.8864476,87.99879538,169.3601148,199.8864476
16050304,Walker Lake,517315.77,NV,West,296.3379822,291.866957,1592.592692,202.9313594,46.1,156.8313594,nan,nan,156.8313594
16050303,Walker,572253.31,NV,West,239.87835,180.9098873,1640.240494,182.8787033,51.7,131.1787033,nan,180.9098873,131.1787033
16060002,Gabbs Valley,1332079.81,NV,West,153.6749686,164.1972992,1566.997823,209.7730218,32.5,177.2730218,153.6749686,164.1972992,177.2730218
16050202,Middle Carson,531024.4,NV,West,274.0318027,261.577004,1505.188381,338.3697665,115.8,222.5697665,274.0318027,261.577004,222.5697665
16050104,Granite Springs Valley,1063656.39,NV,West,168.1573755,168.2830781,1574.604673,269.9884026,127.7,nan,168.1573755,168.2830781,nan
16050103,Pyramid-Winnemucca Lakes,886574.48,NV,West,457.8833282,408.316006,1610.494684,307.9997197,197.5,nan,nan,nan,nan
16040105,Middle Humboldt,2047515.47,NV,West,191.5189489,251.2049786,1552.058515,330.0537688,17.6,312.4537688,191.5189489,251.2049786,312.4537688
16060001,Dixie Valley,2587306.16,NV,West,197.6042135,226.4903138,1586.446716,250.625376,13.5,237.125376,197.6042135,226.4903138,237.125376
16040107,Reese,1522257.85,NV,West,189.0240757,243.7189093,1493.470643,320.9494093,23.87204301,297.0773663,189.0240757,243.7189093,297.0773663
16060004,Northern Big Smoky Valley,1221377.73,NV,West,187.3263047,244.249873,1518.385753,361.6200009,193.2,nan,187.3263047,244.249873,nan
16040104,Pine,643745.98,NV,West,173.5788756,236.2037722,1435.225498,384.9103804,35,349.9103804,173.5788756,236.2037722,349.9103804
