huc8,name,areaacres,states,region,et_ssebop,et_fano,etr,precip,rf,et_wb,et_ssebop_filter,et_fano_filter,et_wb_filter
18020151,Cow Creek,273588.05,CA,West,1071.76868,1016.810368,1731.036861,1342.265157,1.881690141,1340.383467,1071.76868,1016.810368,1340.383467
18020153,Battle Creek,236366.7,CA,West,807.1838173,807.8131931,1427.874488,1230.437056,0,1230.437056,807.1838173,807.8131931,1230.437056
18020121,North Fork Feather,775323.22,CA,West,1029.582321,1015.314698,1500.400144,1496.246602,147.3,1348.946602,1029.582321,1015.314698,1348.946602
18020156,Thomes Creek-Sacramento River,645690.32,CA,West,769.8573954,815.8771869,1689.374107,980.1533497,0,980.1533497,769.8573954,815.8771869,980.1533497
18020154,Clear Creek-Sacramento River,438804.35,CA,West,1056.637779,982.5566008,1652.131847,1308.528714,0,1308.528714,1056.637779,982.5566008,1308.528714
18020005,Sacramento Headwaters,378903.58,CA,West,1194.451839,1108.715221,1487.044706,1659.20496,904.5076087,nan,1194.451839,1108.715221,nan
18010207,Shasta,508177.21,CA,West,670.1519245,624.2158913,1383.265976,753.8655637,68,685.8655637,670.1519245,624.2158913,685.8655637
18010211,Trinity,1304132.25,CA,West,1113.229603,1053.019496,1401.90435,1446.291348,559.6,886.6913479,1113.229603,1053.019496,886.6913479
18010208,Scott,521066.61,CA,West,880.7787234,826.9842041,1341.824162,981.3527943,331.6,649.7527943,880.7787234,826.9842041,649.7527943
18010102,Mad-Redwood,910412.81,CA,West,1091.034703,1128.311616,1332.124342,nan,1233.344978,nan,1091.034703,1128.311616,nan
18010210,Salmon,480829.62,CA,West,1081.274986,1025.608824,1340.682803,1663.485631,1046,nan,1081.274986,1025.608824,nan
18020155,Paynes Creek-Sacramento River,271113.26,CA,West,736.1481494,756.6535802,1826.272995,831.1992953,0,831.1992953,736.1481494,756.6535802,831.1992953
18020152,Cottonwood Creek,603931.04,CA,West,769.7729602,774.5869043,1486.097746,998.0330895,0,998.0330895,769.7729602,774.5869043,998.0330895
18010212,South Fork Trinity,596557.9,CA,West,1175.219325,1106.580688,1461.259752,1623.845476,692.2,nan,1175.219325,1106.580688,nan
18010104,Middle Fork Eel,482180.71,CA,West,1090.636825,1037.275502,1543.730415,1648.794741,688.8,nan,1090.636825,1037.275502,nan
18010105,Lower Eel,979254.12,CA,West,1150.353569,1177.45464,1537.993226,1873.619798,1148,nan,1150.353569,1177.45464,nan
18010107,Mattole,478327.03,CA,West,1014.245145,1115.067752,1370.104733,nan,1701.8,nan,1014.245145,1115.067752,nan
18010106,South Fork Eel,441102.62,CA,West,1197.2469,1249.939307,1502.953064,2190.741197,1296,nan,1197.2469,1249.939307,nan
18010108,Big-Navarro-Garcia,1025620.92,CA,West,1249.601435,1282.007913,1492.482678,nan,636.4,nan,1249.601435,1282.007913,nan
18010109,Gualala-Salmon,354854.35,CA,West,1199.405747,1235.050757,1575.696045,nan,792.6,nan,1199.405747,1235.050757,nan
18010110,Russian,950365.01,CA,West,1220.077531,1131.167826,1756.629841,1142.005895,502.9593074,nan,nan,1131.167826,nan
18020116,Upper Cache,745638.03,CA,West,1046.515162,959.894198,1708.439592,848.201101,134.8,713.401101,nan,nan,713.401101
18010103,Upper Eel,453810.25,CA,West,1131.081847,1117.060394,1494.710935,1526.442696,740.4,nan,1131.081847,1117.060394,nan
18020115,Upper Stony,497156.05,CA,West,774.1166956,765.5783706,1519.399507,799.7375964,249.3,550.4375964,774.1166956,765.5783706,550.4375964
18020104,Sacramento-Stone Corral,1205843.27,CA,West,852.181618,752.0575772,1681.771722,448.6144236,220.838488,nan,nan,nan,nan
18020157,Big Chico Creek-Sacramento River,609427.08,CA,West,815.7508085,825.851751,1699.167961,1037.884661,0,1037.884661,815.7508085,825.851751,1037.884661
18020158,Butte Creek,524576.55,CA,West,985.2457914,896.3570738,1574.780488,870.3884564,1.717829457,868.6706269,nan,nan,868.6706269
18020159,Honcut Headwaters-Lower Feather,495300.32,CA,West,800.5099294,712.6279293,1539.14634,627.1048644,0,627.1048644,nan,nan,627.1048644
18020162,Upper Putah,418710.33,CA,West,883.3198651,805.1523986,1607.026964,826.5169894,0,826.5169894,nan,805.1523986,826.5169894
18050005,Tomales-Drake Bays,489068.6,CA,West,920.6467784,914.4336054,1394.128843,nan,376.8,nan,920.6467784,914.4336054,nan
18050002,San Pablo Bay,784983.77,CA,West,921.5347296,846.9816362,1517.924022,728.8220277,275.0388298,453.7831979,nan,nan,453.7831979
18020163,Lower Sacramento,786273.28,CA,West,839.3157848,768.1645247,1772.124811,436.5294946,0,436.5294946,nan,nan,436.5294946
18020161,Upper Coon-Upper Auburn,277771.95,CA,West,822.0337642,691.3720848,1531.772043,510.9243339,0,510.9243339,nan,nan,510.9243339
18050001,Suisun Bay,417511.73,CA,West,973.8750322,841.2019787,1743.544917,529.2829279,132.7,396.5829279,nan,nan,396.5829279
18040003,San Joaquin Delta,788795.2,CA,West,796.0766631,729.1474518,1728.428644,398.2287002,50.4,347.8287002,nan,nan,347.8287002
18050004,San Francisco Bay,853256.59,CA,West,807.7369323,706.5758903,1542.957445,538.4667357,67.2,471.2667357,nan,nan,471.2667357
18050006,San Francisco Coastal South,431362.91,CA,West,1039.357329,970.8834579,1308.658767,nan,261,nan,1039.357329,970.8834579,nan
18060006,Central Coastal,1231592.23,CA,West,960.4061627,907.7929435,1587.055326,nan,391.2,nan,960.4061627,907.7929435,nan
18060005,Salinas,2130628.5,CA,West,772.3432131,718.5881236,1805.912401,394.6894575,15.1,379.5894575,nan,nan,379.5894575
18060015,Monterey Bay,484626.57,CA,West,984.0735793,884.7286975,1365.13844,nan,0,nan,984.0735793,884.7286975,nan
18060002,Pajaro,832402.91,CA,West,837.1859353,738.6546462,1651.128307,520.3347963,21.8,498.5347963,nan,nan,498.5347963
18050003,Coyote,461004.76,CA,West,914.7687518,795.0456662,1633.594488,612.3731509,70.6,541.7731509,nan,nan,541.7731509
18040012,Upper Mokelumne,810441.95,CA,West,850.8768719,842.6453253,1528.814342,919.8124105,280.6,639.2124105,850.8768719,842.6453253,639.2124105
18040011,Upper Calaveras California,338364.11,CA,West,847.8700872,795.8762844,1638.356411,834.5998562,262.6,571.9998562,nan,795.8762844,571.9998562
18040051,Rock Creek-French Camp Slough,302575.64,CA,West,786.5929809,744.1496351,1763.673245,473.8119698,0,473.8119698,nan,nan,473.8119698
18040002,Lower San Joaquin River,587246,CA,West,871.5344311,807.7785018,1876.773698,406.0665456,34.5,371.5665456,nan,nan,371.5665456
18040010,Upper Stanislaus,766024.71,CA,West,758.1855386,838.5985936,1551.206726,1066.041035,156.6,909.4410352,758.1855386,838.5985936,909.4410352
18040008,Upper Merced,812443.61,CA,West,763.5029686,802.6785285,1568.017064,909.1953486,233.7,675.4953486,763.5029686,802.6785285,675.4953486
18040001,Middle San Joaquin-Lower Chowchilla,2256113.23,CA,West,730.9102748,694.6347496,1827.518492,430.3317556,11.7,418.6317556,nan,nan,418.6317556
18040014,Panoche-San Luis Reservoir,195927.87,CA,West,463.8189096,495.648024,1863.800225,288.0097995,14.2,273.8097995,nan,nan,273.8097995
18030009,Upper Dry,1360692.15,CA,West,698.9543249,596.4939361,1876.932392,312.423827,7.2,305.223827,nan,nan,305.223827
18030012,Tulare Lake Bed,2423676.37,CA,West,530.843546,494.6009343,1830.793605,232.8254368,15.3,217.5254368,nan,nan,217.5254368
18060004,Estrella,607863.56,CA,West,503.8128024,493.1698499,1806.620862,270.319837,7.4,262.919837,nan,nan,262.919837
18040007,Fresno River,414638.04,CA,West,846.4777137,802.613368,1730.63084,559.4667406,9,550.4667406,nan,nan,550.4667406
18040006,Upper San Joaquin,1048828.8,CA,West,441.7509079,641.719902,1370.439878,926.3459921,65.3,861.0459921,441.7509079,641.719902,861.0459921
18030010,Upper King,988198.82,CA,West,440.9746575,531.3353371,1204.641486,854.9912249,86.8,768.1912249,440.9746575,531.3353371,768.1912249
18030006,Upper Tule,604539.94,CA,West,814.2482129,750.9409206,1636.457193,494.5748105,140.2034965,354.371314,nan,nan,354.371314
18030007,Upper Kaweah,974567.47,CA,West,774.067037,722.8451099,1576.691622,549.34606,225.9,nan,nan,nan,nan
18020128,North Fork American,648089.47,CA,West,1042.044086,992.4780724,1468.798171,1530.187134,540.6,989.5871342,1042.044086,992.4780724,989.5871342
18020129,South Fork American,543766.31,CA,West,898.5278234,868.4239248,1404.154224,1215.812064,494.3,nan,898.5278234,868.4239248,nan
18040013,Upper Cosumnes,607874.16,CA,West,888.9613411,835.8339068,1521.858606,857.9226862,274.2,583.7226862,nan,835.8339068,583.7226862
18020111,Lower American,187210.67,CA,West,751.9088303,596.1701824,1575.422738,494.6529319,166.5,328.1529319,nan,nan,328.1529319
18020126,Upper Bear,303545.9,CA,West,993.7390529,889.6891469,1503.81924,959.6194617,717,nan,nan,889.6891469,nan
18020125,Upper Yuba,860756.27,CA,West,1130.905608,1079.448596,1492.836167,1665.178668,504.7,1160.478668,1130.905608,1079.448596,1160.478668
18020122,East Branch North Fork Feather,657679.64,CA,West,983.5114943,957.5032487,1534.74132,898.7857873,227.3,671.4857873,nan,nan,671.4857873
18090103,Owens Lake,877213.78,CA,West,257.2227996,283.5562732,1722.406794,252.3319671,44.8,207.5319671,nan,nan,207.5319671
18030001,Upper Kern,699177.07,CA,West,376.0907284,558.7194678,1396.398386,658.4237251,115.4,543.0237251,376.0907284,558.7194678,543.0237251
18030002,South Fork Kern,627983.72,CA,West,384.4267105,483.8224909,1676.900653,400.6980743,32.3,368.3980743,384.4267105,nan,368.3980743
18030005,Upper Deer-Upper White,782939.53,CA,West,722.0168247,668.4201663,1842.921556,301.1207219,82.42707182,218.6936501,nan,nan,218.6936501
18030004,Upper Poso,368109.46,CA,West,779.4666479,723.3851024,1831.183763,333.4062559,34,299.4062559,nan,nan,299.4062559
18090205,Indian Wells-Searles Valleys,1292391.5,CA,West,228.8503157,190.7720899,2306.803993,136.1012137,32.6,103.5012137,nan,nan,103.5012137
18090204,Panamint Valley,1043788.36,CA,West,257.9264788,177.0573842,2148.756809,124.8109661,15.4,109.4109661,nan,nan,109.4109661
18090207,Coyote-Cuddeback Lakes,1182441.44,CA,West,185.0529786,99.87516348,2187.085122,89.84657324,15.4,74.44657324,nan,nan,74.44657324
18090206,Antelope-Fremont Valleys,2155257.64,CA,West,279.4840985,263.2881113,2225.082304,168.3774164,28.8,139.5774164,nan,nan,139.5774164
18030003,Middle Kern-Upper Tehachapi-Grapevine,1675078.27,CA,West,668.6230605,631.4328057,1931.273652,253.7399012,30.9,222.8399012,nan,nan,222.8399012
18070102,Santa Clara,1040515.67,CA,West,730.6936675,612.6725377,1802.258155,241.6747663,9.1,232.5747663,nan,nan,232.5747663
18070103,Calleguas,280115.69,CA,West,649.0084408,504.4993757,1559.672245,nan,18.5,nan,649.0084408,504.4993757,nan
18070105,Los Angeles,531817.89,CA,West,590.4903385,459.6517328,1676.625011,269.8902397,68.8,201.0902397,nan,nan,201.0902397
18070104,Santa Monica Bay,430957.68,CA,West,601.6634036,537.7174523,1527.424081,nan,157.7,nan,601.6634036,537.7174523,nan
18070106,San Gabriel,579966.31,CA,West,564.8813791,501.6714701,1606.38569,nan,31.4,nan,564.8813791,501.6714701,nan
18070203,Santa Ana,1084241.81,CA,West,727.3083278,549.0629435,1787.420903,276.8183511,0.4,276.4183511,nan,nan,276.4183511
18100100,Southern Mojave,5674779.95,CA,West,227.2442605,106.6611821,2425.816724,94.23442597,12.3,81.93442597,nan,nan,81.93442597
18100203,San Felipe Creek,675734.35,CA,West,452.4107315,215.6330234,2179.693514,151.4680279,0,151.4680279,nan,nan,151.4680279
18100201,Whitewater River,960337.9,CA,West,696.6776149,322.136522,2335.423528,171.9888694,0,171.9888694,nan,nan,171.9888694
18070202,San Jacinto,489767.21,CA,West,648.5858913,506.4402362,1887.864507,242.4547339,0.69380531,241.7609286,nan,nan,241.7609286
18070302,Santa Margarita,474278.84,CA,West,703.3575718,546.5498653,1804.358249,235.5047049,1.9,233.6047049,nan,nan,233.6047049
18070303,San Luis Rey-Escondido,531676.53,CA,West,731.6948686,650.6228813,1634.339845,nan,0,nan,731.6948686,650.6228813,nan
18070301,Aliso-San Onofre,394508.52,CA,West,605.4760807,645.3790005,1608.347967,nan,5.7,nan,605.4760807,645.3790005,nan
18070204,Newport Bay,124258.12,CA,West,456.0793423,350.0921935,1505.106903,157.7296206,1.2,156.5296206,nan,nan,156.5296206
18070201,Seal Beach,81520.55,CA,West,331.4546541,174.527159,1360.958836,nan,0.6,nan,331.4546541,174.527159,nan
18070107,San Pedro Channel Islands,509968.25,CA,West,290.6809882,434.2221779,1410.755425,nan,42.72521739,nan,290.6809882,434.2221779,nan
18070101,Ventura,214558.2,CA,West,982.4627304,831.8424522,1640.131586,286.8357179,2.4,284.4357179,nan,nan,284.4357179
18060014,Santa Barbara Channel Islands,537489.17,CA,West,303.407057,420.7438284,1385.22676,nan,60.8,nan,303.407057,420.7438284,nan
18060013,Santa Barbara Coastal,429168.22,CA,West,818.1101229,695.8301924,1491.49772,nan,10.7,nan,818.1101229,695.8301924,nan
18060010,Santa Ynez,573821.03,CA,West,918.1490079,792.7233337,1834.108153,367.6035667,1.7,365.9035667,nan,nan,365.9035667
18060008,Santa Maria,437829.44,CA,West,923.4650596,749.1672665,1825.901198,363.4187314,2.1,361.3187314,nan,nan,361.3187314
18060007,Cuyama,731931.3,CA,West,809.4436637,622.033972,1935.25848,288.2571798,0.209580838,288.0475989,nan,nan,288.0475989
18060003,Carrizo Plain,285037.43,CA,West,310.6038791,324.9645842,1925.868428,219.9106887,1.8,218.1106887,nan,nan,218.1106887
18060009,San Antonio,190079.43,CA,West,785.4562209,677.8673862,1652.666687,nan,0.9,nan,785.4562209,677.8673862,nan
11020013,Two Butte,515946.1,CO,Great Plains,574.1682154,377.1968266,1819.574753,503.2165116,2.599212598,500.617299,nan,377.1968266,500.617299
11020011,Big Sandy,1184648.22,CO,Great Plains,519.1218721,337.6137368,1637.7716,459.2064073,1.4,457.8064073,nan,337.6137368,457.8064073
11020012,Rush,873322.09,CO,Great Plains,436.5397346,342.2635879,1609.294635,428.4975924,1.4,427.0975924,nan,342.2635879,427.0975924
11020008,Horse,911804.78,CO,Great Plains,430.7459276,290.393697,1586.401992,396.3889728,3.68963964,392.6993331,nan,290.393697,392.6993331
11020005,Upper Arkansas-Lake Meredith,1416739.86,CO,Great Plains,382.3999785,275.2998381,1629.576248,398.854301,34.3,364.554301,382.3999785,275.2998381,364.554301
11020007,Apishapa,688986.96,CO,Great Plains,293.7289725,319.6705478,1615.918603,449.5135538,6.048502994,443.4650508,293.7289725,319.6705478,443.4650508
11020006,Huerfano,1190442.39,CO,Great Plains,365.0949155,408.5540665,1489.093655,442.1757294,2.587234043,439.5884954,365.0949155,408.5540665,439.5884954
11020004,Chico,463129.35,CO,Great Plains,449.8858461,300.2732476,1515.61771,453.0832916,4.031818182,449.0514734,449.8858461,300.2732476,449.0514734
10190010,Kiowa,458742.16,CO,Great Plains,543.0508746,409.3252659,1477.130511,533.4024714,31.9,501.5024714,nan,409.3252659,501.5024714
10190003,Middle South Platte-Cherry Creek,1838437.97,CO,Great Plains,626.4861437,446.8750458,1489.966636,481.523525,40.6,440.923525,nan,446.8750458,440.923525
13010003,San Luis,1012643.12,CO,West,315.0181322,323.8793308,1236.6613,361.4535775,18.10082305,343.3527544,315.0181322,323.8793308,343.3527544
13010004,Saguache,859486.58,CO,West,346.265501,391.5299399,1320.876884,409.5620399,18.2,391.3620399,346.265501,391.5299399,391.3620399
14020003,Tomichi,705701.99,CO,West,321.5923653,479.2476981,1217.233018,476.6994097,62.3,414.3994097,321.5923653,nan,414.3994097
13010001,Rio Grande Headwaters,883590.46,CO,West,335.4866149,498.3582652,1232.34574,706.3348982,243.5,462.8348982,335.4866149,498.3582652,462.8348982
11030003,Arkansas-Dodge City,652153.04,KS,Great Plains,1061.147092,756.8383151,1808.69703,774.537884,1,773.537884,nan,756.8383151,773.537884
11030005,Pawnee,1144268.3,KS,Great Plains,1092.270278,656.6504809,1767.550432,759.6813101,6.5,753.1813101,nan,656.6504809,753.1813101
11030007,Upper Walnut Creek,593893.4,KS,Great Plains,1039.901884,630.8732003,1766.18044,726.2422456,6.1,720.1422456,nan,630.8732003,720.1422456
10260003,Upper Smoky Hill,946122.12,KS,Great Plains,937.4988277,555.7469472,1687.679272,651.4242329,0.2,651.2242329,nan,555.7469472,651.2242329
10260005,Hackberry,415144.2,KS,Great Plains,906.5246292,552.5646726,1666.576882,618.9782068,0.1,618.8782068,nan,552.5646726,618.8782068
10260009,Upper Saline,1229628.32,KS,Great Plains,1007.825033,671.8347747,1669.197259,898.2076309,8,890.2076309,nan,671.8347747,890.2076309
10260007,Big,551468.52,KS,Great Plains,1026.859175,644.878742,1672.409785,824.6318194,12.4,812.2318194,nan,644.878742,812.2318194
10260013,Upper South Fork Solomon,740465.18,KS,Great Plains,933.8802827,622.8668674,1675.914846,834.3768839,12.5,821.8768839,nan,622.8668674,821.8768839
11140207,Lower Red-Lake Iatt,912515.91,LA,Southeast,1362.239031,1224.385825,1558.393372,1917.557493,753.6,1163.957493,1362.239031,1224.385825,1163.957493
11140208,Saline Bayou,312994.66,LA,Great Plains,1335.659116,1234.723027,1550.609398,2021.614509,739.5985714,1282.015938,1335.659116,1234.723027,1282.015938
11140209,Black Lake Bayou,579878.23,LA,Great Plains,1312.674068,1226.81162,1520.126405,2050.724463,738.7255814,1311.998881,1312.674068,1226.81162,1311.998881
11140202,Middle Red-Coushatta,152970.26,LA,Great Plains,1365.597968,1198.276552,1564.91469,1964.419635,717.3,1247.119635,1365.597968,1198.276552,1247.119635
11140204,Red Chute,270741.61,LA,Great Plains,1320.945307,1155.995134,1574.849705,2029.666544,655.2,1374.466544,1320.945307,1155.995134,1374.466544
15040001,Upper Gila,1268458.19,NM,West,364.5799988,621.4005333,1743.51343,492.5977449,32.2,460.3977449,364.5799988,nan,460.3977449
13030103,Jornada Draw,799713.29,NM,West,184.4469157,169.2616519,2065.036833,329.4819172,8.1,321.3819172,184.4469157,169.2616519,321.3819172
13030101,Caballo,793749.85,NM,West,375.5597561,374.5691693,1979.906508,375.8231153,12.6,363.2231153,375.5597561,374.5691693,363.2231153
13020211,Elephant Butte Reservoir,1400502.44,NM,West,209.5998266,294.2939401,1932.596699,315.8305565,8.1,307.7305565,209.5998266,294.2939401,307.7305565
13020210,Jornada Del Muerto,1094973.5,NM,West,144.4305204,207.0029309,1837.020842,323.6782811,7.2,316.4782811,144.4305204,207.0029309,316.4782811
13060008,Rio Hondo,1064406.77,NM,West,492.183627,499.4951492,1974.75333,505.3012502,9.4,495.9012502,492.183627,499.4951492,495.9012502
13060010,Rio Penasco,686399.73,NM,West,450.1837531,581.0877824,1752.571599,543.5774627,0,543.5774627,450.1837531,nan,543.5774627
13060007,Upper Pecos-Long Arroyo,2048835.15,NM,West,478.158211,393.6548486,2112.117761,525.7597084,2.787581699,522.9721267,478.158211,393.6548486,522.9721267
13060009,Rio Felix,604442.95,NM,West,465.0923103,420.4719714,1937.522702,496.5900511,0.366423358,496.2236278,465.0923103,420.4719714,496.2236278
13060005,Arroyo Del Macho,1197899.64,NM,West,285.9050479,323.1575597,2036.689605,413.4834973,2.8,410.6834973,285.9050479,323.1575597,410.6834973
13060003,Upper Pecos,2692848.2,NM,West,237.9981371,294.6777514,2101.09654,412.6147381,2.1252443,410.4894938,237.9981371,294.6777514,410.4894938
11080008,Revuelto,515805.07,NM,Great Plains,743.7791743,407.2609563,2004.095469,468.9348884,7,461.9348884,nan,407.2609563,461.9348884
11080007,Ute,1360694.25,NM,Great Plains,357.0713982,396.2345313,1895.211473,470.0014227,0.901582278,469.0998405,357.0713982,396.2345313,469.0998405
11080003,Upper Canadian,1314676.86,NM,Great Plains,345.8352641,444.7810154,1833.636771,502.1086349,0.8,501.3086349,345.8352641,444.7810154,501.3086349
11080002,Cimarron,671679.8,NM,Great Plains,457.3657092,583.2464945,1504.580602,503.5198855,13.9,489.6198855,457.3657092,nan,489.6198855
11080004,Mora,932574.36,NM,Great Plains,449.2962944,573.0834342,1709.471095,561.5800794,20.5,541.0800794,449.2962944,nan,541.0800794
13020202,Jemez,664937.55,NM,West,400.7850028,520.4699606,1663.222875,422.3358475,19.1,403.2358475,400.7850028,nan,403.2358475
13020201,Rio Grande-Santa Fe,1197851.1,NM,West,310.4137625,350.5479886,1737.426035,369.4328537,9.1,360.3328537,310.4137625,350.5479886,360.3328537
13060001,Pecos Headwaters,2227974.96,NM,Great Plains,355.3001222,503.3115619,1902.524855,548.439266,17.1,531.339266,355.3001222,503.3115619,531.339266
13020203,Rio Grande-Albuquerque,2057935.04,NM,West,475.11401,290.9791658,1918.932868,284.5629017,8.4,276.1629017,nan,nan,276.1629017
13050001,Western Estancia,1551801.6,NM,West,370.9700746,334.7251454,1896.599606,427.1903432,8.200568182,418.989775,370.9700746,334.7251454,418.989775
13060002,Pintada Arroyo,659239.2,NM,West,154.7524941,370.6653842,1972.620352,526.0271351,14.1,511.9271351,154.7524941,370.6653842,511.9271351
11080005,Conchas,650998.7,NM,Great Plains,286.5538372,410.2325099,2050.55066,539.1646264,0.303355705,538.8612707,286.5538372,410.2325099,538.8612707
13060004,Taiban,515634.15,NM,West,599.8116644,362.6140889,2034.522396,433.4796148,3.388695652,430.0909191,nan,362.6140889,430.0909191
13060006,Gallo Arroyo,558001.88,NM,West,100.6001555,349.9928903,1934.420497,481.5773693,3.1,478.4773693,100.6001555,349.9928903,478.4773693
13050002,Eastern Estancia,329418.89,NM,West,79.56647199,295.5203587,1938.485887,428.7253924,2.6,426.1253924,79.56647199,295.5203587,426.1253924
16050304,Walker Lake,517315.77,NV,West,328.650843,282.0043112,1597.345886,228.1073453,2,226.1073453,nan,nan,226.1073453
16050303,Walker,572253.31,NV,West,278.22303,179.520005,1644.864405,185.494634,4.4,181.094634,nan,179.520005,181.094634
16060002,Gabbs Valley,1332079.81,NV,West,155.6011029,187.8401223,1571.472517,244.6511648,5.3,239.3511648,155.6011029,187.8401223,239.3511648
16050202,Middle Carson,531024.4,NV,West,288.4675134,234.1990669,1509.460857,268.1140391,70.2,197.9140391,nan,234.1990669,197.9140391
16050104,Granite Springs Valley,1063656.39,NV,West,176.8094547,178.2171801,1578.90613,225.1452272,33.3,191.8452272,176.8094547,178.2171801,191.8452272
16050103,Pyramid-Winnemucca Lakes,886574.48,NV,West,415.9936469,409.7936867,1614.984425,257.2816047,51.6,205.6816047,nan,nan,205.6816047
16040105,Middle Humboldt,2047515.47,NV,West,272.1566439,293.3055473,1556.817815,338.040313,9.6,328.440313,272.1566439,293.3055473,328.440313
16060001,Dixie Valley,2587306.16,NV,West,225.3720422,234.1213598,1591.08743,261.6202014,6.3,255.3202014,225.3720422,234.1213598,255.3202014
16040107,Reese,1522257.85,NV,West,255.4628637,268.8713146,1498.008911,333.1427813,11.58575269,321.5570286,255.4628637,268.8713146,321.5570286
16060004,Northern Big Smoky Valley,1221377.73,NV,West,240.2425157,271.2489654,1523.023094,358.0784408,114.5,243.5784408,240.2425157,271.2489654,243.5784408
16040104,Pine,643745.98,NV,West,258.928304,286.6128082,1439.688463,394.5662653,19.7,374.8662653,258.928304,286.6128082,374.8662653
16060005,Diamond-Monitor Valleys,1998978.74,NV,West,251.4022357,273.4014138,1429.936154,379.6408901,43.75101626,335.8898739,251.4022357,273.4014138,335.8898739
16060006,Little Smoky-Newark Valleys,924702.68,NV,West,238.1495287,208.6597736,1431.545013,352.2601579,30.8,321.4601579,238.1495287,208.6597736,321.4601579
16040103,South Fork Humboldt,835910.4,NV,West,291.1145553,318.1182056,1359.496798,482.93824,52.5,430.43824,291.1145553,318.1182056,430.43824
16040101,Upper Humboldt,1762608.95,NV,West,280.9454527,313.5719476,1333.59296,455.3166418,33.3,422.0166418,280.9454527,313.5719476,422.0166418
16040102,North Fork Humboldt,639140.65,NV,West,219.8870936,270.1546346,1295.656457,414.3273785,27.7,386.6273785,219.8870936,270.1546346,386.6273785
16040106,Rock,580537.09,NV,West,220.5425093,312.3688112,1436.267178,355.7887476,12.8,342.9887476,220.5425093,312.3688112,342.9887476
16060007,Long-Ruby Valleys,2633568.03,NV,West,229.179777,248.7164897,1394.094877,451.5735513,5.6,445.9735513,229.179777,248.7164897,445.9735513
16060012,Hot Creek-Railroad Valleys,3020639.26,NV,West,239.7191572,205.5271727,1728.151603,287.4285346,2.1,285.3285346,239.7191572,205.5271727,285.3285346
16060009,Dry Lake Valley,1388421.86,NV,West,240.0783393,244.6974386,1780.895464,273.9553284,1.8,272.1553284,240.0783393,244.6974386,272.1553284
16060013,Cactus-Sarcobatus Flats,1764557.1,NV,West,138.23031,143.4981359,1882.976534,191.8424319,0.9,190.9424319,138.23031,143.4981359,190.9424319
16060011,Ralston-Stone Cabin Valleys,2074478.78,NV,West,168.08344,175.2041112,1771.041845,208.7807671,28,180.7807671,168.08344,175.2041112,180.7807671
16060003,Southern Big Smoky Valley,1312030.62,NV,West,143.6976158,165.4125978,1664.351857,213.2854558,6.7,206.5854558,143.6976158,165.4125978,206.5854558
16040109,Little Humboldt,1139882.29,NV,West,209.3495852,282.6813352,1407.946962,373.4294371,11.0825784,362.3468587,209.3495852,282.6813352,362.3468587
16040202,Lower Quinn,2095875.75,NV,West,208.2392649,265.4693938,1533.92038,254.5610598,1.8,252.7610598,208.2392649,nan,252.7610598
15010012,Muddy,1159404.03,NV,West,284.3157745,192.5454948,2230.944202,192.9568319,2,190.9568319,nan,192.5454948,190.9568319
11130208,Northern Beaver,552955.35,OK,Great Plains,1229.08304,929.8885267,1802.435047,1175.173871,42.9,1132.273871,nan,929.8885267,1132.273871
11130202,Cache,511789.06,OK,Great Plains,1198.137796,863.1667441,1856.158228,1095.866954,228.7,867.1669537,nan,863.1667441,867.1669537
11130203,West Cache,703949.79,OK,Great Plains,1249.816607,818.88299,1885.50804,1116.541119,200,916.5411187,nan,818.88299,916.5411187
11140107,Upper Little,899011.42,OK,Great Plains,1220.680009,1137.085505,1515.893479,1915.091228,948.9,nan,1220.680009,1137.085505,nan
11140103,Muddy Boggy,918478.37,OK,Great Plains,1179.99643,1083.609951,1639.146563,1442.776629,567.7,875.076629,1179.99643,1083.609951,875.076629
11140102,Blue,437233.3,OK,Great Plains,1150.926919,984.8137368,1627.693579,1448.427646,495.4,953.0276461,1150.926919,984.8137368,953.0276461
11140104,Clear Boggy,641825.46,OK,Great Plains,1212.596925,1063.382881,1660.980762,1387.07508,521.8,865.2750799,1212.596925,1063.382881,865.2750799
11130304,Lower Washita,467935.96,OK,Great Plains,1215.033316,1020.68958,1635.154537,1438.610821,461.3,977.3108208,1215.033316,1020.68958,977.3108208
11130303,Middle Washita,1605161.6,OK,Great Plains,1263.134218,975.7175582,1775.693012,1205.782556,124.5,1081.282556,nan,975.7175582,1081.282556
18010203,Upper Klamath Lake,463358.54,OR,West,861.3011344,833.9503671,1179.890367,958.0606556,109.3,848.7606556,861.3011344,833.9503671,848.7606556
18010201,Williamson,920691.02,OR,West,644.3124021,634.1738547,1181.815679,806.8082586,37.4,769.4082586,644.3124021,634.1738547,769.4082586
18010202,Sprague,1030656.11,OR,West,647.96854,614.6454455,1256.918821,589.6262458,107.8,481.8262458,nan,nan,481.8262458
12060204,North Bosque,795788.76,TX,Great Plains,1378.792902,1052.873461,1901.379118,1418.473022,364.6,1053.873022,1378.792902,1052.873461,1053.873022
12090201,Buchanan-Lyndon B. Johnson Lakes,812830.18,TX,Great Plains,1109.135098,1084.958237,1945.523072,1065.769817,93.59171271,972.1781042,nan,nan,972.1781042
