huc8,name,areaacres,states,region,et_ssebop,et_fano,etr,precip,rf,et_wb,et_ssebop_filter,et_fano_filter,et_wb_filter
15050304,Brawley Wash,901722.02,AZ,West,358.3430375,319.5033933,2363.329122,283.9209488,0.904477612,283.0164712,nan,nan,283.0164712
15050306,Santa Rosa Wash,773626.58,AZ,West,273.3211191,200.9586629,2423.370589,194.7403868,0.10982659,194.6305602,nan,nan,194.6305602
15050305,Aguirre Valley,469254.67,AZ,West,281.8539777,212.2890489,2347.093259,209.4002304,0.1,209.3002304,nan,nan,209.3002304
15050303,Lower Santa Cruz,1076841.19,AZ,West,496.3991063,290.8374708,2379.856883,153.8724839,0.1,153.7724839,nan,nan,153.7724839
15050100,Middle Gila,2102389.97,AZ,West,416.5992651,295.0099412,2255.71737,173.4783733,1.7,171.7783733,nan,nan,171.7783733
15050203,Lower San Pedro,1268480.09,AZ,West,426.4279833,420.2437993,2256.763077,283.5318884,5,278.5318884,nan,nan,278.5318884
15050302,Rillito,589332.15,AZ,West,467.1641657,399.8060806,2095.843687,340.0091592,0.3,339.7091592,nan,nan,339.7091592
15050201,Willcox Playa,1058731.17,AZ,West,522.6904648,391.060026,2174.381651,314.8180254,4.1,310.7180254,nan,nan,310.7180254
15040005,Upper Gila-San Carlos Reservoir,1772190.5,AZ,West,457.9529617,399.7895783,2106.636472,243.7023037,7.5,236.2023037,nan,nan,236.2023037
15010014,Detrital Wash,443707.76,AZ,West,188.9950368,144.6279712,2390.322228,119.3263658,26.9,92.42636576,nan,nan,92.42636576
15010002,Grand Canyon,1632764.63,AZ,West,378.8821609,432.4125531,2045.555111,198.2214543,10.8,187.4214543,nan,nan,187.4214543
15010007,Red Lake,905250.56,AZ,West,270.6378289,257.1080249,2327.604119,150.8290865,1.1,149.7290865,nan,nan,149.7290865
15010004,Havasu Canyon,1877756.65,AZ,West,143.2885989,282.2424683,1867.512938,261.0300004,10.2,250.8300004,143.2885989,nan,250.8300004
15060201,Big Chino-Williamson Valley,1378392.91,AZ,West,316.0802834,393.0471882,1930.391309,268.6925777,7.876100629,260.8164771,nan,nan,260.8164771
15030201,Big Sandy,1377911.6,AZ,West,275.7508744,358.7579028,2242.802215,178.0516054,0.3,177.7516054,nan,nan,177.7516054
15030103,Sacramento Wash,852374.54,AZ,West,215.9551542,206.1088513,2539.817348,105.5727027,17.9,87.67270269,nan,nan,87.67270269
15030106,Tyson Wash,457252.33,AZ,West,175.0059867,111.2586141,2410.697386,40.75306729,14.8,25.95306729,nan,nan,25.95306729
15030105,Bouse Wash,1034209.69,AZ,West,238.1796048,134.8858118,2593.591053,65.0589955,1.1,63.9589955,nan,nan,63.9589955
15030204,Bill Williams,687699.48,AZ,West,277.8248113,188.489644,2518.63986,95.59404464,2.4,93.19404464,nan,nan,93.19404464
15030202,Burro,456381.92,AZ,West,344.3115866,449.8412659,2220.159576,218.2876802,0.9,217.3876802,nan,nan,217.3876802
15030203,Santa Maria,916981.29,AZ,West,429.3774982,394.9388505,2273.082431,213.8295261,0.8,213.0295261,nan,nan,213.0295261
15070104,Centennial Wash,1236152.44,AZ,West,326.9977791,178.7592793,2458.075156,85.74768937,0,85.74768937,nan,nan,85.74768937
15070103,Hassayampa,941531.86,AZ,West,359.1719314,330.3740398,2240.661686,172.1102758,1.7,170.4102758,nan,nan,170.4102758
15070102,Aqua Fria,1758350.46,AZ,West,383.9274606,370.7747604,2258.306551,205.0922533,2.2,202.8922533,nan,nan,202.8922533
15070201,Lower Gila,2683100.05,AZ,West,247.3828284,146.3447774,2449.727433,62.30895157,0.4,61.90895157,nan,nan,61.90895157
15070101,Lower Gila-Painted Rock Reservoir,1290154.71,AZ,West,382.5934703,225.2398957,2380.499202,90.3503676,0,90.3503676,nan,nan,90.3503676
15070202,Tenmile Wash,687952.21,AZ,West,257.4254759,159.0591962,2608.307889,126.0780131,0.298717949,125.7792951,nan,nan,125.7792951
15070203,San Cristobal Wash,1053433.63,AZ,West,215.5933317,131.9988414,2674.664788,111.324542,0,111.324542,nan,nan,111.324542
18020002,Upper Pit,1715964.58,CA,West,549.8163813,510.4083525,1348.229836,452.9558701,74.98074246,377.9751276,nan,nan,377.9751276
18020003,Lower Pit,1688220.87,CA,West,841.5002879,835.3116805,1443.730259,728.0397603,111.1,616.9397603,nan,nan,616.9397603
18020004,McCloud,435727.87,CA,West,1098.546306,1066.389914,1434.266348,1004.81218,358.2,646.61218,nan,nan,646.61218
18020151,Cow Creek,273588.05,CA,West,1088.762211,993.6428304,1725.010457,859.6798887,1.564788732,858.1150999,nan,nan,858.1150999
18020153,Battle Creek,236366.7,CA,West,812.978782,808.6715638,1423.152455,904.2581629,0,904.2581629,812.978782,808.6715638,904.2581629
18020121,North Fork Feather,775323.22,CA,West,1058.774378,1046.141244,1495.262266,1082.025236,106.6,975.4252358,1058.774378,1046.141244,975.4252358
18020156,Thomes Creek-Sacramento River,645690.32,CA,West,774.4225989,790.7438289,1683.398464,617.6214826,0,617.6214826,nan,nan,617.6214826
18020154,Clear Creek-Sacramento River,438804.35,CA,West,993.4294005,900.4774426,1646.622067,738.5490506,0,738.5490506,nan,nan,738.5490506
18020005,Sacramento Headwaters,378903.58,CA,West,1162.507962,1076.186715,1482.074577,995.67822,392.4836957,603.1945244,nan,nan,603.1945244
18010207,Shasta,508177.21,CA,West,695.8380816,594.9997485,1378.892652,434.9919978,54.3,380.6919978,nan,nan,380.6919978
18010211,Trinity,1304132.25,CA,West,1120.846328,1058.407199,1397.359107,895.6112697,267.7,627.9112697,nan,nan,627.9112697
18010208,Scott,521066.61,CA,West,890.0026924,826.3885157,1337.595782,562.8036901,128.6,434.2036901,nan,nan,434.2036901
18010102,Mad-Redwood,910412.81,CA,West,1098.97388,1109.361098,1327.782963,nan,741.820524,nan,1098.97388,1109.361098,nan
18010210,Salmon,480829.62,CA,West,1060.970447,986.2586069,1336.586919,1087.332642,564.8,nan,1060.970447,986.2586069,nan
18020155,Paynes Creek-Sacramento River,271113.26,CA,West,672.6017755,689.6171787,1820.06843,519.7606133,0,519.7606133,nan,nan,519.7606133
18020152,Cottonwood Creek,603931.04,CA,West,715.9450374,725.9732193,1481.241253,539.3864886,0,539.3864886,nan,nan,539.3864886
18010212,South Fork Trinity,596557.9,CA,West,1176.644695,1119.590406,1456.4296,974.1999103,290,684.1999103,nan,nan,684.1999103
18010104,Middle Fork Eel,482180.71,CA,West,1112.379325,1048.928096,1538.701593,1034.890852,387.4,647.4908524,nan,nan,647.4908524
18010105,Lower Eel,979254.12,CA,West,1144.761164,1161.376309,1532.853838,1205.829864,562.9,nan,1144.761164,1161.376309,nan
18010107,Mattole,478327.03,CA,West,1014.587152,1100.499164,1365.897026,nan,952.3,nan,1014.587152,1100.499164,nan
18010106,South Fork Eel,441102.62,CA,West,1177.547515,1235.0058,1498.170795,1421.991311,629.4,nan,1177.547515,1235.0058,nan
18010108,Big-Navarro-Garcia,1025620.92,CA,West,1237.581757,1279.865444,1487.249743,nan,225.8,nan,1237.581757,1279.865444,nan
18010109,Gualala-Salmon,354854.35,CA,West,1169.746896,1234.637772,1570.598504,nan,352.8,nan,1169.746896,1234.637772,nan
18010110,Russian,950365.01,CA,West,1194.122686,1095.949875,1750.814606,776.8112883,214.8995671,561.9117212,nan,nan,561.9117212
18020116,Upper Cache,745638.03,CA,West,995.8713319,892.833286,1702.682719,548.2298219,77.9,470.3298219,nan,nan,470.3298219
18010103,Upper Eel,453810.25,CA,West,1108.614413,1089.256702,1489.756345,946.887179,254.5,692.387179,nan,nan,692.387179
18020115,Upper Stony,497156.05,CA,West,727.2399988,714.3852629,1514.249694,443.3928128,193.1,nan,nan,nan,nan
18020104,Sacramento-Stone Corral,1205843.27,CA,West,832.2135332,716.4234682,1676.033135,305.0505551,192.8350515,nan,nan,nan,nan
18020157,Big Chico Creek-Sacramento River,609427.08,CA,West,834.4242248,810.609772,1692.832605,701.5647212,0,701.5647212,nan,nan,701.5647212
18020158,Butte Creek,524576.55,CA,West,984.760929,870.992933,1569.301417,646.2467981,1.5,644.7467981,nan,nan,644.7467981
18020159,Honcut Headwaters-Lower Feather,495300.32,CA,West,859.926471,702.9825435,1534.011989,547.7012111,0,547.7012111,nan,nan,547.7012111
18020162,Upper Putah,418710.33,CA,West,916.5746365,803.6305648,1601.717994,566.1839532,0,566.1839532,nan,nan,566.1839532
18050005,Tomales-Drake Bays,489068.6,CA,West,943.8751263,920.8415226,1389.54262,nan,179.8,nan,943.8751263,920.8415226,nan
18050002,San Pablo Bay,784983.77,CA,West,896.2620895,808.6177329,1513.02168,541.1065716,94.60638298,446.5001886,nan,nan,446.5001886
18020163,Lower Sacramento,786273.28,CA,West,895.5252791,761.022473,1766.246551,360.8886341,0,360.8886341,nan,nan,360.8886341
18020161,Upper Coon-Upper Auburn,277771.95,CA,West,846.3545409,679.085156,1526.677572,533.539588,0,533.539588,nan,nan,533.539588
18050001,Suisun Bay,417511.73,CA,West,988.2531105,833.7094929,1737.785675,405.9708496,39.7,366.2708496,nan,nan,366.2708496
18040003,San Joaquin Delta,788795.2,CA,West,769.4849963,708.1077741,1722.829796,274.8380109,22.7,252.1380109,nan,nan,252.1380109
18050004,San Francisco Bay,853256.59,CA,West,775.1773973,692.8698932,1538.024077,382.3774041,21.8,360.5774041,nan,nan,360.5774041
18050006,San Francisco Coastal South,431362.91,CA,West,1017.607834,969.8249375,1304.50699,nan,101.5,nan,1017.607834,969.8249375,nan
18060006,Central Coastal,1231592.23,CA,West,906.3764881,851.0612182,1582.120593,nan,405.5,nan,906.3764881,851.0612182,nan
18060005,Salinas,2130628.5,CA,West,751.2511622,689.1122407,1800.179706,310.2280833,33.4,276.8280833,nan,nan,276.8280833
18060015,Monterey Bay,484626.57,CA,West,938.1625675,865.5485201,1360.767337,nan,0,nan,938.1625675,865.5485201,nan
18060002,Pajaro,832402.91,CA,West,756.094274,670.7237771,1645.831624,325.2939076,8.2,317.0939076,nan,nan,317.0939076
18050003,Coyote,461004.76,CA,West,912.5848252,788.1528509,1628.460191,392.4835402,52.6,339.8835402,nan,nan,339.8835402
18040012,Upper Mokelumne,810441.95,CA,West,929.7574622,854.4983866,1523.782087,741.2400992,380.4,nan,nan,nan,nan
18040011,Upper Calaveras California,338364.11,CA,West,949.1088328,822.4322773,1632.817599,618.0607304,282.7,nan,nan,nan,nan
18040051,Rock Creek-French Camp Slough,302575.64,CA,West,800.9481621,718.6087379,1757.933567,317.634719,0,317.634719,nan,nan,317.634719
18040002,Lower San Joaquin River,587246,CA,West,809.2530897,776.929923,1870.600299,231.0345526,86.4,144.6345526,nan,nan,144.6345526
18040010,Upper Stanislaus,766024.71,CA,West,828.5566633,858.8225201,1546.23267,821.1336117,336,nan,nan,nan,nan
18040008,Upper Merced,812443.61,CA,West,671.4751195,780.6273112,1562.896006,694.3431414,389.3,nan,671.4751195,nan,nan
18040001,Middle San Joaquin-Lower Chowchilla,2256113.23,CA,West,673.2008971,653.4505318,1821.407109,242.3271886,21.6,220.7271886,nan,nan,220.7271886
18040014,Panoche-San Luis Reservoir,195927.87,CA,West,357.8824688,419.7976814,1858.007867,195.8046889,16.8,179.0046889,nan,nan,179.0046889
18030009,Upper Dry,1360692.15,CA,West,699.2899889,602.2580813,1870.332493,162.0190911,13.2,148.8190911,nan,nan,148.8190911
18030012,Tulare Lake Bed,2423676.37,CA,West,510.3861144,495.5477466,1824.682451,154.8396799,30.4,124.4396799,nan,nan,124.4396799
18060004,Estrella,607863.56,CA,West,475.560224,466.6535859,1800.848231,245.6825756,46.6,199.0825756,nan,nan,199.0825756
18040007,Fresno River,414638.04,CA,West,780.0780318,739.9057892,1724.760765,340.5369422,14.9,325.6369422,nan,nan,325.6369422
18040006,Upper San Joaquin,1048828.8,CA,West,370.0577686,662.1427104,1366.16686,737.5806688,81.6,655.9806688,370.0577686,662.1427104,655.9806688
18030010,Upper King,988198.82,CA,West,410.4829541,560.281041,1200.916377,676.3896403,49.4,626.9896403,410.4829541,560.281041,626.9896403
18030006,Upper Tule,604539.94,CA,West,724.4903676,690.92323,1631.055507,308.0256642,187.8671329,nan,nan,nan,nan
18030007,Upper Kaweah,974567.47,CA,West,741.7614662,700.8377072,1571.523904,363.7081066,183.2,nan,nan,nan,nan
18020128,North Fork American,648089.47,CA,West,1056.240947,1013.645296,1463.783349,1331.051015,580.7,nan,1056.240947,1013.645296,nan
18020129,South Fork American,543766.31,CA,West,919.5027265,888.3561329,1399.254228,1039.284766,522.1,nan,919.5027265,888.3561329,nan
18040013,Upper Cosumnes,607874.16,CA,West,923.7134801,832.0743659,1516.639667,740.9261066,280.1,460.8261066,nan,nan,460.8261066
18020111,Lower American,187210.67,CA,West,787.2923465,591.7437624,1570.22569,522.080495,507.8,nan,nan,nan,nan
18020126,Upper Bear,303545.9,CA,West,1003.156721,874.9497322,1498.6317,905.7886693,760.3,nan,nan,874.9497322,nan
18020125,Upper Yuba,860756.27,CA,West,1143.803718,1084.908567,1487.577005,1390.295509,515.3,874.9955093,1143.803718,1084.908567,874.9955093
18020122,East Branch North Fork Feather,657679.64,CA,West,1012.695519,984.4008806,1529.78759,706.6589429,182.3,524.3589429,nan,nan,524.3589429
18090103,Owens Lake,877213.78,CA,West,299.7745799,302.8292243,1717.471081,162.4737948,58.4,104.0737948,nan,nan,104.0737948
18030001,Upper Kern,699177.07,CA,West,347.6293328,556.7327652,1391.981062,437.0175421,109.7,327.3175421,347.6293328,nan,327.3175421
18030002,South Fork Kern,627983.72,CA,West,388.3326582,478.5772294,1671.824091,248.2902563,66,182.2902563,nan,nan,182.2902563
18030005,Upper Deer-Upper White,782939.53,CA,West,657.4195242,619.034905,1836.686611,185.4424078,52.17900552,133.2634023,nan,nan,133.2634023
18030004,Upper Poso,368109.46,CA,West,702.1119349,669.5146255,1825.139194,192.3367311,84.8,nan,nan,nan,nan
18090205,Indian Wells-Searles Valleys,1292391.5,CA,West,244.8741314,191.7036923,2300.202288,88.8307021,81.9,nan,nan,nan,nan
18090204,Panamint Valley,1043788.36,CA,West,265.8014346,167.3412161,2142.849277,74.73957345,25.1,49.63957345,nan,nan,49.63957345
18090207,Coyote-Cuddeback Lakes,1182441.44,CA,West,180.343701,89.10858904,2180.850917,49.19988576,25.1,nan,nan,nan,nan
18090206,Antelope-Fremont Valleys,2155257.64,CA,West,268.6681804,239.5338657,2218.772695,102.3871826,55.1,nan,nan,nan,nan
18030003,Middle Kern-Upper Tehachapi-Grapevine,1675078.27,CA,West,647.5424095,595.8909896,1925.29547,156.8728296,78.4,nan,nan,nan,nan
18070102,Santa Clara,1040515.67,CA,West,665.2585107,614.6504883,1796.750838,240.0626199,13.7,226.3626199,nan,nan,226.3626199
18070103,Calleguas,280115.69,CA,West,684.0492578,506.292755,1555.238507,nan,151,nan,684.0492578,506.292755,nan
18070105,Los Angeles,531817.89,CA,West,562.6554773,450.3129593,1671.746293,221.9134583,54.7,167.2134583,nan,nan,167.2134583
18070104,Santa Monica Bay,430957.68,CA,West,592.8263405,559.9875242,1523.14028,nan,151,nan,592.8263405,559.9875242,nan
18070106,San Gabriel,579966.31,CA,West,566.2267366,504.2204965,1601.698617,nan,12.8,nan,566.2267366,504.2204965,nan
18070203,Santa Ana,1084241.81,CA,West,678.5856998,523.6894945,1782.024292,206.3269963,0.3,206.0269963,nan,nan,206.0269963
18100100,Southern Mojave,5674779.95,CA,West,216.2253626,105.1656758,2418.834797,52.17482016,11.3,40.87482016,nan,nan,40.87482016
18100203,San Felipe Creek,675734.35,CA,West,404.5298814,220.2879059,2173.327385,65.5464829,0,65.5464829,nan,nan,65.5464829
18100201,Whitewater River,960337.9,CA,West,602.9331121,334.384404,2328.875046,108.3649032,0,108.3649032,nan,nan,108.3649032
18070202,San Jacinto,489767.21,CA,West,601.9057453,501.0219623,1881.997929,159.6125565,0.099115044,159.5134414,nan,nan,159.5134414
18070302,Santa Margarita,474278.84,CA,West,622.4762254,553.6253799,1798.694491,162.7879721,4.2,158.5879721,nan,nan,158.5879721
18070303,San Luis Rey-Escondido,531676.53,CA,West,692.1084396,629.0932292,1629.41145,nan,0.495901639,nan,692.1084396,629.0932292,nan
18070301,Aliso-San Onofre,394508.52,CA,West,479.3446942,603.4482373,1603.455939,nan,4.4,nan,479.3446942,603.4482373,nan
18070204,Newport Bay,124258.12,CA,West,348.873048,362.1194131,1500.84733,107.0409328,0.5,106.5409328,nan,nan,106.5409328
18070201,Seal Beach,81520.55,CA,West,244.3400062,207.6230103,1357.329354,nan,0.3,nan,244.3400062,207.6230103,nan
18070107,San Pedro Channel Islands,509968.25,CA,West,290.7422642,438.9690402,1407.135202,nan,51.44869565,nan,290.7422642,438.9690402,nan
18070101,Ventura,214558.2,CA,West,638.8025041,576.3267229,1635.508953,298.535825,31.8,266.735825,nan,nan,266.735825
18060014,Santa Barbara Channel Islands,537489.17,CA,West,262.1370429,434.4300293,1381.573311,nan,62.9,nan,262.1370429,434.4300293,nan
18060013,Santa Barbara Coastal,429168.22,CA,West,790.3812922,652.1294502,1487.20047,nan,25.9,nan,790.3812922,652.1294502,nan
18060010,Santa Ynez,573821.03,CA,West,921.3619029,791.7332454,1828.669019,324.9634091,2.3,322.6634091,nan,nan,322.6634091
18060008,Santa Maria,437829.44,CA,West,908.7456918,754.1550968,1820.205987,291.4767406,1.8,289.6767406,nan,nan,289.6767406
18060007,Cuyama,731931.3,CA,West,726.5701691,602.9684548,1929.105819,226.4828209,0.81497006,225.6678509,nan,nan,225.6678509
18060003,Carrizo Plain,285037.43,CA,West,257.2927566,274.8124013,1919.643382,167.6981347,19.9,147.7981347,nan,nan,147.7981347
18060009,San Antonio,190079.43,CA,West,743.1220703,643.8931855,1647.656986,nan,1.5,nan,743.1220703,643.8931855,nan
11020013,Two Butte,515946.1,CO,Great Plains,469.2611884,321.1053057,1814.032609,338.389077,2.797637795,335.5914392,nan,321.1053057,335.5914392
11020011,Big Sandy,1184648.22,CO,Great Plains,385.4177432,266.8017609,1632.691043,323.7652726,2.1,321.6652726,nan,266.8017609,321.6652726
11020012,Rush,873322.09,CO,Great Plains,298.8128227,259.4587548,1604.374881,295.0259263,2.1,292.9259263,nan,259.4587548,292.9259263
11020008,Horse,911804.78,CO,Great Plains,344.9990758,201.6040861,1581.783881,215.752778,3.195045045,212.5577329,nan,201.6040861,212.5577329
11020005,Upper Arkansas-Lake Meredith,1416739.86,CO,Great Plains,352.4498222,220.7092801,1624.855136,208.2882903,9.2,199.0882903,nan,nan,199.0882903
11020007,Apishapa,688986.96,CO,Great Plains,267.160921,283.5955544,1611.223313,246.0574133,6.7,239.3574133,nan,nan,239.3574133
11020006,Huerfano,1190442.39,CO,Great Plains,333.6659078,368.3070944,1484.718306,256.6244395,4.384751773,252.2396878,nan,nan,252.2396878
11020004,Chico,463129.35,CO,Great Plains,395.9421729,234.5818974,1511.033934,282.5228599,3.428181818,279.0946781,nan,234.5818974,279.0946781
10190010,Kiowa,458742.16,CO,Great Plains,368.4380664,317.1864149,1472.613165,362.217381,9.9,352.317381,nan,317.1864149,352.317381
10190003,Middle South Platte-Cherry Creek,1838437.97,CO,Great Plains,517.1281094,389.3679471,1485.399312,351.3454644,24.3,327.0454644,nan,nan,327.0454644
13010003,San Luis,1012643.12,CO,West,254.3380925,276.3595643,1232.801824,197.5919924,8.6,188.9919924,nan,nan,188.9919924
13010004,Saguache,859486.58,CO,West,219.7962615,337.9860567,1316.654435,236.5883046,8.6,227.9883046,219.7962615,nan,227.9883046
14020003,Tomichi,705701.99,CO,West,286.5806907,453.1299464,1213.266134,310.3905322,23.7,286.6905322,286.5806907,nan,286.6905322
13010001,Rio Grande Headwaters,883590.46,CO,West,275.8788663,483.9832992,1228.518788,388.6264684,112,276.6264684,275.8788663,nan,276.6264684
11030003,Arkansas-Dodge City,652153.04,KS,Great Plains,930.0499976,681.4217002,1803.157853,570.0603949,0.1,569.9603949,nan,nan,569.9603949
11030005,Pawnee,1144268.3,KS,Great Plains,884.0833338,561.6877736,1762.155293,603.3900491,4.4,598.9900491,nan,561.6877736,598.9900491
11030007,Upper Walnut Creek,593893.4,KS,Great Plains,855.9354025,522.3036379,1760.948452,537.2103818,3.5,533.7103818,nan,522.3036379,533.7103818
10260003,Upper Smoky Hill,946122.12,KS,Great Plains,805.2431891,492.0955227,1682.642183,598.7602191,0.8,597.9602191,nan,492.0955227,597.9602191
10260005,Hackberry,415144.2,KS,Great Plains,820.0179946,523.7478484,1661.572565,601.2496456,1.6,599.6496456,nan,523.7478484,599.6496456
10260009,Upper Saline,1229628.32,KS,Great Plains,909.0872631,637.2983256,1663.937824,723.8268645,20,703.8268645,nan,637.2983256,703.8268645
10260007,Big,551468.52,KS,Great Plains,915.7769168,602.6918217,1667.265094,734.6362594,23.6,711.0362594,nan,602.6918217,711.0362594
10260013,Upper South Fork Solomon,740465.18,KS,Great Plains,899.5997007,612.1638396,1670.751399,730.7587829,30.5,700.2587829,nan,612.1638396,700.2587829
11140207,Lower Red-Lake Iatt,912515.91,LA,Southeast,1280.054335,1197.590706,1553.74315,1490.425044,484.8,1005.625044,1280.054335,1197.590706,1005.625044
11140208,Saline Bayou,312994.66,LA,Great Plains,1267.334353,1198.378145,1545.959481,1247.025795,316.3,930.7257952,nan,1198.378145,930.7257952
11140209,Black Lake Bayou,579878.23,LA,Great Plains,1268.400463,1193.486938,1515.531503,1250.758962,316.2155039,934.5434584,nan,1193.486938,934.5434584
11140202,Middle Red-Coushatta,152970.26,LA,Great Plains,1289.402042,1139.718223,1560.137652,1251.618362,331.9,919.7183615,nan,1139.718223,919.7183615
11140204,Red Chute,270741.61,LA,Great Plains,1228.495836,1105.48709,1569.921544,1246.890279,265.3,981.5902788,1228.495836,1105.48709,981.5902788
15040001,Upper Gila,1268458.19,NM,West,352.9909285,554.4625181,1738.559536,370.9945886,12.5,358.4945886,352.9909285,nan,358.4945886
13030103,Jornada Draw,799713.29,NM,West,216.2309385,175.8851739,2059.372468,241.341271,7.9,233.441271,216.2309385,175.8851739,233.441271
13030101,Caballo,793749.85,NM,West,322.2243688,326.6208679,1974.363001,264.1264289,7.4,256.7264289,nan,nan,256.7264289
13020211,Elephant Butte Reservoir,1400502.44,NM,West,200.9891844,265.398293,1927.209235,243.9901767,7.2,236.7901767,200.9891844,nan,236.7901767
13020210,Jornada Del Muerto,1094973.5,NM,West,149.9122228,196.3333261,1832.105921,263.3364072,7.5,255.8364072,149.9122228,196.3333261,255.8364072
13060008,Rio Hondo,1064406.77,NM,West,466.90953,430.5378643,1969.261899,369.7565279,2.9,366.8565279,nan,nan,366.8565279
13060010,Rio Penasco,686399.73,NM,West,331.1506913,504.1538258,1747.748629,356.1535454,0,356.1535454,331.1506913,nan,356.1535454
13060007,Upper Pecos-Long Arroyo,2048835.15,NM,West,386.8965116,291.4984653,2106.342989,294.8162789,2.999782135,291.8164967,nan,291.4984653,291.8164967
13060009,Rio Felix,604442.95,NM,West,377.8223554,336.6789236,1932.000227,309.1147435,2.999270073,306.1154735,nan,nan,306.1154735
13060005,Arroyo Del Macho,1197899.64,NM,West,267.5436661,266.6592393,2031.146123,325.2534468,3.5,321.7534468,267.5436661,266.6592393,321.7534468
13060003,Upper Pecos,2692848.2,NM,West,250.1578505,279.3895738,2095.282708,346.2828557,2.911889251,343.3709665,250.1578505,279.3895738,343.3709665
11080008,Revuelto,515805.07,NM,Great Plains,740.1919563,362.0676964,1998.444892,416.352232,1.8,414.552232,nan,362.0676964,414.552232
11080007,Ute,1360694.25,NM,Great Plains,283.9242329,345.3735704,1889.818246,364.5721066,1.401265823,363.1708407,283.9242329,345.3735704,363.1708407
11080003,Upper Canadian,1314676.86,NM,Great Plains,287.3656846,398.4627846,1828.347162,355.0855111,4.2,350.8855111,287.3656846,nan,350.8855111
11080002,Cimarron,671679.8,NM,Great Plains,382.3289806,532.9849225,1500.071297,311.0388604,15.4,295.6388604,nan,nan,295.6388604
11080004,Mora,932574.36,NM,Great Plains,451.3635888,554.3139128,1704.396521,405.4723858,14.1,391.3723858,nan,nan,391.3723858
13020202,Jemez,664937.55,NM,West,294.0242258,449.3252664,1658.43023,295.2736996,5.9,289.3736996,294.0242258,nan,289.3736996
13020201,Rio Grande-Santa Fe,1197851.1,NM,West,287.5843685,305.8337013,1732.595505,253.7684536,9.3,244.4684536,nan,nan,244.4684536
13060001,Pecos Headwaters,2227974.96,NM,Great Plains,335.7687998,446.313528,1897.125217,401.9332036,11.2,390.7332036,335.7687998,nan,390.7332036
13020203,Rio Grande-Albuquerque,2057935.04,NM,West,403.0089363,266.4955542,1913.649022,248.2690083,5.8,242.4690083,nan,nan,242.4690083
13050001,Western Estancia,1551801.6,NM,West,338.7508887,290.5015839,1891.254914,298.7487922,7.096306818,291.6524854,nan,290.5015839,291.6524854
13060002,Pintada Arroyo,659239.2,NM,West,151.7256458,304.8979211,1967.001329,400.7513126,11.8,388.9513126,151.7256458,304.8979211,388.9513126
11080005,Conchas,650998.7,NM,Great Plains,243.7906403,374.7034197,2044.638965,384.5700591,1.617449664,382.9526095,243.7906403,374.7034197,382.9526095
13060004,Taiban,515634.15,NM,West,558.7628627,322.998352,2028.781391,340.9511205,3.792173913,337.1589466,nan,322.998352,337.1589466
13060006,Gallo Arroyo,558001.88,NM,West,111.0263442,267.2901919,1929.042504,323.5293044,3.8,319.7293044,111.0263442,267.2901919,319.7293044
13050002,Eastern Estancia,329418.89,NM,West,81.74585213,247.973215,1932.998622,276.241646,1.9,274.341646,81.74585213,247.973215,274.341646
16050304,Walker Lake,517315.77,NV,West,314.8672507,274.4969741,1592.592692,200.8355042,27.3,173.5355042,nan,nan,173.5355042
16050303,Walker,572253.31,NV,West,245.5926813,156.1145618,1640.240494,138.7241302,28.8,109.9241302,nan,nan,109.9241302
16060002,Gabbs Valley,1332079.81,NV,West,160.1929644,151.3781912,1566.997823,154.7012649,18.2,136.5012649,nan,151.3781912,136.5012649
16050202,Middle Carson,531024.4,NV,West,283.4255531,235.8615908,1505.188381,249.1435843,103,nan,nan,235.8615908,nan
16050104,Granite Springs Valley,1063656.39,NV,West,144.4419488,131.6998038,1574.604673,216.3558444,105.4,nan,144.4419488,131.6998038,nan
16050103,Pyramid-Winnemucca Lakes,886574.48,NV,West,443.7416447,399.7666236,1610.494684,264.774349,167.8,nan,nan,nan,nan
16040105,Middle Humboldt,2047515.47,NV,West,211.9303263,242.586023,1552.058515,239.7838639,4.7,235.0838639,211.9303263,nan,235.0838639
16060001,Dixie Valley,2587306.16,NV,West,212.9642798,214.4098183,1586.446716,188.3164967,4.5,183.8164967,nan,nan,183.8164967
16040107,Reese,1522257.85,NV,West,207.6801669,235.0964009,1493.470643,228.5506838,6.494623656,222.0560602,207.6801669,nan,222.0560602
16060004,Northern Big Smoky Valley,1221377.73,NV,West,205.0404482,246.6578607,1518.385753,239.6099265,59.5,180.1099265,205.0404482,nan,180.1099265
16040104,Pine,643745.98,NV,West,200.7690672,238.820125,1435.225498,243.065866,10.3,232.765866,200.7690672,238.820125,232.765866
16060005,Diamond-Monitor Valleys,1998978.74,NV,West,190.0156355,246.4273157,1425.459599,231.7554001,17.98434959,213.7710505,190.0156355,nan,213.7710505
16060006,Little Smoky-Newark Valleys,924702.68,NV,West,178.1525544,176.5730925,1427.061265,188.1851008,13.1,175.0851008,178.1525544,176.5730925,175.0851008
16040103,South Fork Humboldt,835910.4,NV,West,216.079337,281.3046026,1355.25062,284.0564643,20.4,263.6564643,216.079337,281.3046026,263.6564643
16040101,Upper Humboldt,1762608.95,NV,West,226.0383562,291.8053128,1329.413839,297.4297266,17.7,279.7297266,226.0383562,291.8053128,279.7297266
16040102,North Fork Humboldt,639140.65,NV,West,164.493654,237.6336715,1291.531136,294.6642979,13,281.6642979,164.493654,237.6336715,281.6642979
